item_name,item_type,source,target,item_value
B11,RESPONSE,8,8,8
B11,RESPONSE,9,9,9
B11,RESPONSE, Complete trust, Volles Vertrauen,10
B11,RESPONSE,(Don't know),(Weiss nicht),888
B12,REQUEST,... the United Nations?,...Vereinte Nationen (UNO),
B12,RESPONSE, No trust At all, Überhaupt kein Vertrauen,0
B12,RESPONSE,1,1,1
B12,RESPONSE,2,2,2
B12,RESPONSE,3,3,3
B12,RESPONSE,4,4,4
B12,RESPONSE,5,5,5
B12,RESPONSE,6,6,6
B12,RESPONSE,7,7,7
B12,RESPONSE,8,8,8
B12,RESPONSE,9,9,9
B12,RESPONSE, Complete trust, Volles Vertrauen,10
B12,RESPONSE,(Don't know),(Weiss nicht),888
B13,REQUEST,Some people don't vote nowadays for one reason or another.,"Es gibt Leute, die aus dem einen oder anderen Grund nicht wählen oder stimmen gehen.",
B13,REQUEST,Did you vote in the last country national election in month/year?,Wie ist das bei Ihnen?,
B13,RESPONSE,Yes,Ja,1
B13,RESPONSE,No,Nein,2
B13,RESPONSE,Not eligible to vote,Bin nicht stimm- und wahlberechtigt,3
B13,RESPONSE,(Don't know),(Weiss nicht),888
B14,REQUEST,Which party did you vote for in that election?,Welcher Partei haben Sie damals Ihre Stimme gegeben?,
B14,RESPONSE,Conservative,Freisinnig-Demokratische Partei (FDP),1
B14,RESPONSE,Labour,Christlich-demokratische Volkspartei (CVP),2
B14,RESPONSE,Liberal Democrat,Sozialdemokratische Partei (SP),3
B14,RESPONSE,Scottish National Party,Schweizerische Volkspartei (SVP),4
B14,RESPONSE,Plaid Cymru,Liberale Partei (LP),5
B14,RESPONSE,Green Party,Landesring der Unabhängigen (LdU),6
B14,RESPONSE,Other,Evangelische Volkspartei der Schweiz (EVP),7
B14,RESPONSE,(Refused),Christlich-soziale Partei (CSP),8
B14,RESPONSE,(Don't know),(Weiss nicht),888
B15,REQUEST,There are different ways of trying to improve things in country or help prevent things from going wrong.,"Es gibt verschiedene Möglichkeiten, wie man gewisse Missstände in der Schweiz verbessern könnte oder wie man dafür sorgen könnte, dass sie gar nicht erst entstehen.",
B15,REQUEST,"During the last 12 months, have you done any of the following?",Haben Sie in den vergangenen 12 Monaten einen der folgenden Schritte unternommen?,
B15,REQUEST,Firstly...,Erstens...,
B15,REQUEST,"Contacted a politician, government or local government official","Einen Politiker oder einen Vertreter der Bundesbehörden, der Kantons- oder der Gemeindeverwaltung kontaktiert",
B15,RESPONSE,Yes,Ja,1
B15,RESPONSE,No,Nein,2
B15,RESPONSE,(Don't know),(Weiss nicht),888
B16,REQUEST,Worked in a political party or action group,In einer politischen Partei oder einer Gruppierung mitgewirkt,
B16,RESPONSE,Yes,Ja,1
B16,RESPONSE,No,Nein,2
B16,RESPONSE,(Don't know),(Weiss nicht),888
B17,REQUEST,Worked in another organisation or association,In einer sonstigen Organisation oder in einem Verband mitgewirkt,
B17,RESPONSE,Yes,Ja,1
B17,RESPONSE,No,Nein,2
B17,RESPONSE,(Don't know),(Weiss nicht),888
B18,REQUEST,Worn or displayed a campaign badge/sticker,Ein Abzeichen oder einen Kleber einer Kampagne getragen oder irgendwo angebracht,
B18,RESPONSE,Yes,Ja,1
B18,RESPONSE,No,Nein,2
B18,RESPONSE,(Don't know),(Weiss nicht),888
B19,REQUEST,Signed a petition,Eine Petition unterzeichnet,
B19,RESPONSE,Yes,Ja,1
B19,RESPONSE,No,Nein,2
B19,RESPONSE,(Don't know),(Weiss nicht),888
B20,REQUEST,Taken part in a lawful public demonstration,An einer bewilligten Demonstration teilgenommen,
B20,RESPONSE,Yes,Ja,1
B20,RESPONSE,No,Nein,2
B20,RESPONSE,(Don't know),(Weiss nicht),888
B21,REQUEST,Boycotted certain products,Bestimmte Produkte boykottiert,
B21,RESPONSE,Yes,Ja,1
B21,RESPONSE,No,Nein,2
B21,RESPONSE,(Don't know),(Weiss nicht),888
B22,REQUEST,"Deliberately bought certain products for political, ethical or environmental reasons","Bestimmte Produkte aus politischen, ethischen oder Umweltgründen bewusst gekauft",
B22,RESPONSE,Yes,Ja,1
B22,RESPONSE,No,Nein,2
B22,RESPONSE,(Don't know),(Weiss nicht),888
B23,REQUEST,Donated money to a political organisation or group,Einer politischen Organisation oder Gruppierung Geld gespendet,
B23,RESPONSE,Yes,Ja,1
B23,RESPONSE,No,Nein,2
B23,RESPONSE,(Don't know),(Weiss nicht),888
B24,REQUEST,Participated in illegal protest activities,An illegalen Protestaktionen teilgenommen,
B24,RESPONSE,Yes,Ja,1
B24,RESPONSE,No,Nein,2
B24,RESPONSE,(Don't know),(Weiss nicht),888
B25a,REQUEST,Is there a particular political party you feel closer to than all the other parties?,"Gibt es eine bestimmte politische Partei, die Ihnen näher steht als alle übrigen Parteien?",
B25a,RESPONSE,Yes,Ja,1
B25a,RESPONSE,No,Nein,2
B25a,RESPONSE,(Don't know),(Weiss nicht),888
B25b,REQUEST,Which one?,Welche?,
B25b,RESPONSE,Conservative,Freisinnig-Demokratische Partei (FDP),1
B25b,RESPONSE,Labour,Christlich-demokratische Volkspartei (CVP),2
B25b,RESPONSE,Liberal Democrat,Sozialdemokratische Partei (SP),3
B25b,RESPONSE,Scottish National Party,Schweizerische Volkspartei (SVP),4
B25b,RESPONSE,Plaid Cymru,Liberale Partei (LP),5
B25b,RESPONSE,Green Party,Landesring der Unabhängigen (LdU),6
B25b,RESPONSE,Other,Evangelische Volkspartei der Schweiz (EVP),7
B25b,RESPONSE,(Refused),Christlich-soziale Partei (CSP),8
B25b,RESPONSE,(Don't know),(Weiss nicht),888
B25c,REQUEST,How close do you feel to this party?,Wie nahe steht Ihnen diese Partei?,
B25c,REQUEST,Do you feel that you are ...,Würden Sie sagen...,
B25c,RESPONSE,very close,sehr nahe,1
B25c,RESPONSE,quite close,ziemlich nahe,2
B25c,RESPONSE,not close,nicht nahe,3
B25c,RESPONSE,"or, not at all close?",oder überhaupt nicht nahe?,4
B25c,RESPONSE,(Don't know),(Weiss nicht),888
B26,REQUEST,Are you a member of any political party?,Sind Sie Mitglied einer politischen Partei?,
B26,RESPONSE,Yes,Ja,1
B26,RESPONSE,No,Nein,2
B26,RESPONSE,(Don't know),(Weiss nicht),888
B27,REQUEST,Which one?,Bei welcher?,
B27,RESPONSE,Conservative,Freisinnig-Demokratische Partei (FDP),1
B27,RESPONSE,Labour,Christlich-demokratische Volkspartei (CVP),2
B27,RESPONSE,Liberal Democrat,Sozialdemokratische Partei (SP),3
B27,RESPONSE,Scottish National Party,Schweizerische Volkspartei (SVP),4
B27,RESPONSE,Plaid Cymru,Liberale Partei (LP),5
B27,RESPONSE,Green Party,Landesring der Unabhängigen (LdU),6
B27,RESPONSE,Other,Evangelische Volkspartei der Schweiz (EVP),7
B27,RESPONSE,(Refused),Christlich-soziale Partei (CSP),8
B27,RESPONSE,(Don't know),(Weiss nicht),888
B28,REQUEST,"In politics people sometimes talk of ""left"" and ""right"".","In der Politik spricht man manchmal von ""links"" und ""rechts"".",
B28,REQUEST,"Using this card, where would you place yourself on this scale, where 0 means the left and 10 means the right?","Wo auf der Skala auf Liste 12 würden Sie sich selbst einstufen, wenn 0 für links steht und 10 für rechts?",
B28,RESPONSE, Left, Links,0
B28,RESPONSE,1,1,1
B28,RESPONSE,2,2,2
B28,RESPONSE,3,3,3
B28,RESPONSE,4,4,4
B28,RESPONSE,5,5,5
B28,RESPONSE,6,6,6
B28,RESPONSE,7,7,7
B28,RESPONSE,8,8,8
B28,RESPONSE,9,9,9
B28,RESPONSE, Right, Rechts,10
B28,RESPONSE,(Don't know),(Weiss nicht),888
B29,REQUEST,"All things considered, how satisfied are you with your life as a whole nowadays?",Wie zufrieden sind Sie insgesamt mit Ihrem gegenwärtigen Leben?,
B29,REQUEST,"Please answer using this card, where 0 means extremely dissatisfied and 10 means extremely satisfied.",0 bedeutet äußerst unzufrieden und 10 äußerst zufrieden.,
B29,RESPONSE, Extremely dissatisfied, Äusserst unzufrieden,0
B29,RESPONSE,1,1,1
B29,RESPONSE,2,2,2
B29,RESPONSE,3,3,3
B29,RESPONSE,4,4,4
B29,RESPONSE,5,5,5
B29,RESPONSE,6,6,6
B29,RESPONSE,7,7,7
B29,RESPONSE,8,8,8
B29,RESPONSE,9,9,9
B29,RESPONSE, Extremely satisfied, Äusserst zufrieden,10
B29,RESPONSE,(Don't know),(Weiss nicht),888
B30,REQUEST,On the whole how satisfied are you with the present state of the economy in country?,Wie zufrieden sind Sie insgesamt mit der aktuellen wirtschaftlichen Lage in der Schweiz?,
B30,RESPONSE, Extremely dissatisfied, Äusserst unzufrieden,0
B30,RESPONSE,1,1,1
B30,RESPONSE,2,2,2
B30,RESPONSE,3,3,3
B30,RESPONSE,4,4,4
B30,RESPONSE,5,5,5
B30,RESPONSE,6,6,6
B30,RESPONSE,7,7,7
B30,RESPONSE,8,8,8
B30,RESPONSE,9,9,9
B30,RESPONSE, Extremely satisfied, Äusserst zufrieden,10
B30,RESPONSE,(Don't know),(Weiss nicht),888
B31,REQUEST,"Now thinking about the country government, how satisfied are you with the way it is doing its job?","Wenn Sie nun an die Schweizer Regierung denken: Wie sehr sind Sie mit der Art und Weise, wie diese die Geschicke des Landes lenkt, zufrieden?",
B31,RESPONSE, Extremely dissatisfied, Äusserst unzufrieden,0
B31,RESPONSE,1,1,1
B31,RESPONSE,2,2,2
B31,RESPONSE,3,3,3
B31,RESPONSE,4,4,4
B31,RESPONSE,5,5,5
B31,RESPONSE,6,6,6
B31,RESPONSE,7,7,7
B31,RESPONSE,8,8,8
B31,RESPONSE,9,9,9
B31,RESPONSE, Extremely satisfied, Äusserst zufrieden,10
B31,RESPONSE,(Don't know),(Weiss nicht),888
B32,REQUEST,"And on the whole, how satisfied are you with the way democracy works in country?","Und wie sehr sind Sie mit der Art und Weise, wie die Demokratie in der Schweiz funktioniert, zufrieden?",
B32,RESPONSE, Extremely dissatisfied, Äusserst unzufrieden,0
B32,RESPONSE,1,1,1
B32,RESPONSE,2,2,2
B32,RESPONSE,3,3,3
B32,RESPONSE,4,4,4
B32,RESPONSE,5,5,5
B32,RESPONSE,6,6,6
B32,RESPONSE,7,7,7
B32,RESPONSE,8,8,8
B32,RESPONSE,9,9,9
B32,RESPONSE, Extremely satisfied, Äusserst zufrieden,10
B32,RESPONSE,(Don't know),(Weiss nicht),888
B33,REQUEST,"Now, using this card, please say what you think overall about the state of education in country nowadays?","Bitte benutzen Sie Liste 14 und sagen Sie mir bitte, wie Sie - alles in allem - den aktuellen Zustand des schweizerischen Schul- und Bildungssystems beurteilen?",
B33,RESPONSE, Extremely bad, Äusserst schlecht,0
B33,RESPONSE,1,1,1
B33,RESPONSE,2,2,2
B33,RESPONSE,3,3,3
B33,RESPONSE,4,4,4
B33,RESPONSE,5,5,5
B33,RESPONSE,6,6,6
B33,RESPONSE,7,7,7
B33,RESPONSE,8,8,8
B33,RESPONSE,9,9,9
B33,RESPONSE, Extremely good, Äusserst gut,10
B33,RESPONSE,(Don't know),(Weiss nicht),888
B34,REQUEST,"Still using this card, please say what you think overall about the state of health services in country nowadays?","Bitte benutzen Sie wieder Liste 14 und sagen Sie mir, wie Sie - alles in allem - den aktuellen Zustand des schweizerischen Gesundheitswesens beurteilen?",
B34,RESPONSE, Extremely bad, Äusserst schlecht,0
B34,RESPONSE,1,1,1
B34,RESPONSE,2,2,2
B34,RESPONSE,3,3,3
B34,RESPONSE,4,4,4
B34,RESPONSE,5,5,5
B34,RESPONSE,6,6,6
B34,RESPONSE,7,7,7
B34,RESPONSE,8,8,8
B34,RESPONSE,9,9,9
B34,RESPONSE, Extremely good, Äusserst gut,10
B34,RESPONSE,(Don't know),(Weiss nicht),888
B35,REQUEST,Policies can be decided at different levels.,Politische Aufgaben können auf unterschiedlichen politischen Ebenen entschieden werden.,
B35,REQUEST,"Using this card, at which level do you think the following policies should mainly be decided?","Benutzen Sie bitte Liste 15 und sagen Sie mir, Welche politischen Ebenen sollten Ihrer Meinung nach hauptsächlich für die folgenden Belange zuständig sein?",
B35,REQUEST,Protecting the environment,Umweltschutz,
B35,RESPONSE,International level,Internationale Ebene,1
B35,RESPONSE,European level,Europäische Ebene,2
B35,RESPONSE,National level,Nationale Ebene,3
B35,RESPONSE,Regional or local level,Kantonale und kommunale Ebene,4
B35,RESPONSE,(Don't know),(Weiss nicht),888
B36,REQUEST,fighting against organised crime,Bekämpfung des organisierten Verbrechens,
B36,RESPONSE,International level,Internationale Ebene,1
B36,RESPONSE,European level,Europäische Ebene,2
B36,RESPONSE,National level,Nationale Ebene,3
B36,RESPONSE,Regional or local level,Kantonale und kommunale Ebene,4
B36,RESPONSE,(Don't know),(Weiss nicht),888
B37,REQUEST,agriculture,Landwirtschaft,
B37,RESPONSE,International level,Internationale Ebene,1
B37,RESPONSE,European level,Europäische Ebene,2
B37,RESPONSE,National level,Nationale Ebene,3
B37,RESPONSE,Regional or local level,Kantonale und kommunale Ebene,4
B37,RESPONSE,(Don't know),(Weiss nicht),888
B38,REQUEST,defence,Verteidigung,
B38,RESPONSE,International level,Internationale Ebene,1
B38,RESPONSE,European level,Europäische Ebene,2
B38,RESPONSE,National level,Nationale Ebene,3
B38,RESPONSE,Regional or local level,Kantonale und kommunale Ebene,4
B38,RESPONSE,(Don't know),(Weiss nicht),888
B39,REQUEST,social welfare,Soziale Sicherheit,
B39,RESPONSE,International level,Internationale Ebene,1
B39,RESPONSE,European level,Europäische Ebene,2
B39,RESPONSE,National level,Nationale Ebene,3
B39,RESPONSE,Regional or local level,Kantonale und kommunale Ebene,4
B39,RESPONSE,(Don't know),(Weiss nicht),888
B40,REQUEST,aid to developing countries,Entwicklungshilfe,
B40,RESPONSE,International level,Internationale Ebene,1
B40,RESPONSE,European level,Europäische Ebene,2
B40,RESPONSE,National level,Nationale Ebene,3
B40,RESPONSE,Regional or local level,Kantonale und kommunale Ebene,4
B40,RESPONSE,(Don't know),(Weiss nicht),888
B41,REQUEST,immigration and refugees,Einwanderung und Flüchtlingswesen,
B41,RESPONSE,International level,Internationale Ebene,1
B41,RESPONSE,European level,Europäische Ebene,2
B41,RESPONSE,National level,Nationale Ebene,3
B41,RESPONSE,Regional or local level,Kantonale und kommunale Ebene,4
B41,RESPONSE,(Don't know),(Weiss nicht),888
B42,REQUEST,interest rates,Festlegung von Zinssätzen,
B42,RESPONSE,International level,Internationale Ebene,1
B42,RESPONSE,European level,Europäische Ebene,2
B42,RESPONSE,National level,Nationale Ebene,3
B42,RESPONSE,Regional or local level,Kantonale und kommunale Ebene,4
B42,RESPONSE,(Don't know),(Weiss nicht),888
B43,REQUEST,"Using this card, please say to what extent you agree or disagree with each of the following statements.","Bitte schauen Sie jetzt auf Liste 16 und sagen Sie mir, wie sehr Sie jeder der folgenden Aussagen zustimmen oder nicht zustimmen.",
B43,REQUEST,"The less that government intervenes in the economy, the better it is for country","Je weniger der Staat ins Wirtschaftsgeschehen eingreift, desto besser ist dies für die Schweiz.",
B43,RESPONSE,Agree strongly,Stimme stark zu,1
B43,RESPONSE,Agree,Stimme zu,2
B43,RESPONSE,Neither Agree nor disagree,Weder noch,3
B43,RESPONSE,Disagree,Lehne ab,4
B43,RESPONSE,Disagree strongly,Lehne stark ab,5
B43,RESPONSE,(Don't know),(Weiss nicht),888
B44,REQUEST,The government should take measures to reduce differences in income levels,"Der Staat sollte Massnahmen ergreifen, um die Einkommensunterschiede zu vermindern.",
B44,RESPONSE,Agree strongly,Stimme stark zu,1
B44,RESPONSE,Agree,Stimme zu,2
B44,RESPONSE,Neither Agree nor disagree,Weder noch,3
B44,RESPONSE,Disagree,Lehne ab,4
B44,RESPONSE,Disagree strongly,Lehne stark ab,5
B44,RESPONSE,(Don't know),(Weiss nicht),888
B45,REQUEST,Employees need strong trade unions to protect their working conditions and wages,"Arbeitnehmer brauchen starke Gewerkschaften, um ihre Arbeitsbedingungen und Löhne schützen zu können.",
B45,RESPONSE,Agree strongly,Stimme stark zu,1
B45,RESPONSE,Agree,Stimme zu,2
B45,RESPONSE,Neither Agree nor disagree,Weder noch,3
B45,RESPONSE,Disagree,Lehne ab,4
B45,RESPONSE,Disagree strongly,Lehne stark ab,5
B45,RESPONSE,(Don't know),(Weiss nicht),888
B46,REQUEST,Gay men and lesbians should be free to live their own life as they wish,Schwule und Lesben sollten ihr Leben nach eigenen Vorstellungen leben können.,
B46,RESPONSE,Agree strongly,Stimme stark zu,1
B46,RESPONSE,Agree,Stimme zu,2
B46,RESPONSE,Neither Agree nor disagree,Weder noch,3
B46,RESPONSE,Disagree,Lehne ab,4
B46,RESPONSE,Disagree strongly,Lehne stark ab,5
B46,RESPONSE,(Don't know),(Weiss nicht),888
B47,REQUEST,"Whatever the circumstances, the law should always be obeyed","Gesetze sollten immer befolgt werden, und zwar unabhängig von den jeweiligen Umständen.",
B47,RESPONSE,Agree strongly,Stimme stark zu,1
B47,RESPONSE,Agree,Stimme zu,2
B47,RESPONSE,Neither Agree nor disagree,Weder noch,3
B47,RESPONSE,Disagree,Lehne ab,4
B47,RESPONSE,Disagree strongly,Lehne stark ab,5
B47,RESPONSE,(Don't know),(Weiss nicht),888
B48,REQUEST,Political parties that wish to overthrow democracy should be banned,"Politische Parteien, welche die Abschaffung der Demokratie anstreben, sollten verboten werden.",
B48,RESPONSE,Agree strongly,Stimme stark zu,1
B48,RESPONSE,Agree,Stimme zu,2
B48,RESPONSE,Neither Agree nor disagree,Weder noch,3
B48,RESPONSE,Disagree,Lehne ab,4
B48,RESPONSE,Disagree strongly,Lehne stark ab,5
B48,RESPONSE,(Don't know),(Weiss nicht),888
B49,REQUEST,Economic growth always endsup harming the environment,Wirtschaftswachstum schadet letzten Endes immer der Umwelt.,
B49,RESPONSE,Agree strongly,Stimme stark zu,1
B49,RESPONSE,Agree,Stimme zu,2
B49,RESPONSE,Neither Agree nor disagree,Weder noch,3
B49,RESPONSE,Disagree,Lehne ab,4
B49,RESPONSE,Disagree strongly,Lehne stark ab,5
B49,RESPONSE,(Don't know),(Weiss nicht),888
B50,REQUEST,Modern science can be relied on to solve our environmental problems,"Man kann darauf vertrauen, dass die moderne Wissenschaft unsere Umweltprobleme lösen wird.",
B50,RESPONSE,Agree strongly,Stimme stark zu,1
B50,RESPONSE,Agree,Stimme zu,2
B50,RESPONSE,Neither Agree nor disagree,Weder noch,3
B50,RESPONSE,Disagree,Lehne ab,4
B50,RESPONSE,Disagree strongly,Lehne stark ab,5
B50,RESPONSE,(Don't know),(Weiss nicht),888
H1,REQUEST,"On an average weekday, how much time, in total, do you spend watching",Wie viel Zeit verbringen Sie an einem durchschnittlichen Wochentag insgesamt mit Fernsehen?,
H1,REQUEST,television?,Wie viel Zeit verbringen Sie an einem durchschnittlichen Wochentag insgesamt imt Fernsehen?,
H2,REQUEST,"On an average weekday, how much time, in total, do you spend listening to the radio?",Wie viel Zeit verbringen Sie an einem durchschnittlichen Wochentag insgesamt mit Radiohören?,
H3,REQUEST,"On an average weekday, how much time, in total, do you spend reading the newspapers?",Wie viel Zeit verbringen Sie an einem durchschnittlichen Wochentag insgesamt mit Zeitunglesen?,
H4,REQUEST,"Using this card, please say to what extent you agree or disagree with each of the following statements.","Bitte sagen Sie mir, in welchem Masse Sie mit den folgenden Aussagen einverstanden oder nicht",
H4,INSTRUCTION,CARD B,Befrager: Verwenden Sie Karte B.,
H4,REQUEST,Sometimes politics seems so complicated that I can't really understand what is going on,einverstanden sind.,
H4,INSTRUCTION,Please use this card.,Befrager: Verwenden Sie Karte B.,
H4,RESPONSE,Disagree strongly,Überhaupt nicht einverstanden,1
H4,RESPONSE,Disagree strongly,Nicht einverstanden,1
H4,RESPONSE,Disagree,Weder nicht einverstanden noch einverstanden,2
H4,RESPONSE,Neither disagree nor agree,Einverstanden,3
H4,RESPONSE,Agree,Sehr einverstanden,4
H4,RESPONSE,(Don't know),(Weiss nicht),888
H5,REQUEST,I think I could take an active role in a group involved with political issues,"Ich glaube, ich könnte in einer Gruppierung, die sich mit politischen Fragen befasst, eine aktive Rolle übernehmen.",
H5,RESPONSE,Disagree strongly,Überhaupt nicht einverstanden,1
H5,RESPONSE,Disagree strongly,Nicht einverstanden,1
H5,RESPONSE,Disagree,Weder nicht einverstanden noch einverstanden,2
H5,RESPONSE,Neither disagree nor agree,Einverstanden,3
H5,RESPONSE,Agree,Sehr einverstanden,4
H5,RESPONSE,(Don't know),(Weiss nicht),888
H6,REQUEST,I find it easy to make my mind up about political issues.,"Mir fällt es leicht, mir bei politischen Fragen eine Meinung zu bilden.",
H6,RESPONSE,Disagree strongly,Überhaupt nicht einverstanden,1
H6,RESPONSE,Disagree strongly,Nicht einverstanden,1
H6,RESPONSE,Disagree,Weder nicht einverstanden noch einverstanden,2
H6,RESPONSE,Neither disagree nor agree,Einverstanden,3
H6,RESPONSE,Agree,Sehr einverstanden,4
H6,RESPONSE,(Don't know),(Weiss nicht),888
H7,INSTRUCTION,CARD C,Befrager: Verwenden Sie Karte C.,
H7,REQUEST,On the whole how satisfied are you with the present state of the economy in country?,Wie zufrieden sind Sie insgesamt mit der aktuellen wirtschaftlichen Lage in der Schweiz?,
H7,INSTRUCTION,Please use this card.,Befrager: Verwenden Sie Karte C.,
H7,RESPONSE,Very dissatisfied,Sehr unzufrieden,1
H7,RESPONSE,Very dissatisfied,Ziemlich unzufrieden,1
H7,RESPONSE,Fairly dissatisfied,Ziemlich zufrieden,2
H7,RESPONSE,Fairly satisfied,Sehr zufrieden,3
H7,RESPONSE,(Don't know),(Weiss nicht),888
H8,REQUEST,"Now thinking about the country government, how satisfied are you with the way it is doing its job?","Wenn Sie nun an die Schweizer Regierung denken: Wie sehr sind Sie mit der Art und Weise, wie diese die Geschicke des Landes lenkt, zufrieden?",
H8,RESPONSE,Very dissatisfied,Sehr unzufrieden,1
H8,RESPONSE,Very dissatisfied,Ziemlich unzufrieden,1
H8,RESPONSE,Fairly dissatisfied,Ziemlich zufrieden,2
H8,RESPONSE,Fairly satisfied,Sehr zufrieden,3
H8,RESPONSE,(Don't know),(Weiss nicht),888
H9,REQUEST,"And on the whole, how satisfied are you with the way democracy works in country?","Und wie sehr sind Sie mit der Art und Weise, wie die Demokratie in der Schweiz funktioniert, zufrieden?",
H9,RESPONSE,Very dissatisfied,Sehr unzufrieden,1
H9,RESPONSE,Very dissatisfied,Ziemlich unzufrieden,1
H9,RESPONSE,Fairly dissatisfied,Ziemlich zufrieden,2
H9,RESPONSE,Fairly satisfied,Sehr zufrieden,3
H9,RESPONSE,(Don't know),(Weiss nicht),888
H10,INSTRUCTION,CARD D,Befrager: Verwenden Sie Karte D.,
H10,REQUEST,"Generally speaking, would you say that most people can be trusted, or that you can't be too careful in dealing with people?","Gehen Sie in der Regel davon aus, dass man den meisten Menschen trauen kann, oder sind Sie eher der Meinung, dass man nicht vorsichtig genug sein kann?",
H10,REQUEST,"Please tell me on a score of 0 to 5, where 0 means you can't be too careful and 5 means that most people can be trusted.","Bitte antworten Sie auf einer Skala von 0 bis 5, auf der 0 bedeutet, dass man nicht vorsichtig genug sein kann, und 5, dass man den meisten Menschen trauen kann.",
H10,INSTRUCTION,Please use this card.,Befrager: Verwenden Sie Karte D.,
H10,RESPONSE, You can't be too careful, Man kann nicht vorsichtig genug sein,0
H10,RESPONSE, You can't be too careful,Man kann nicht vorsichtig genug sein,0
H10,RESPONSE,1,1,1
H10,RESPONSE,2,2,2
H10,RESPONSE,3,3,3
H10,RESPONSE,4,4,4
H10,RESPONSE, Most people can be trusted, Den meisten Menschen kann man trauen,5
H10,RESPONSE, Most people can be trusted,Den meisten Menschen kann man trauen,5
H10,RESPONSE,(Don't know),(Weiss nicht),888
H11,INSTRUCTION,CARD E,Befrager: Verwenden Sie Karte E.,
H11,REQUEST,"Do you think that most people would try to take advantage of you if they got the chance, or would they try to be fair?","Glauben Sie, dass die meisten Menschen versuchen würden, Sie auszunützen, wenn sie die Gelegenheit dazu hätten, oder gehen Sie eher davon aus, dass sie sich fair verhalten versuchen würden?",
H11,INSTRUCTION,Please use this card.,Befrager: Verwenden Sie Karte E.,
H11,RESPONSE, Most people would try to take advantage of me," Die meisten Menschen würden versuchen, mich auszunützen",0
H11,RESPONSE, Most people would try to take advantage of me,"Die meisten Menschen würden versuchen, mich auszunützen",0
H11,RESPONSE,1,1,1
H11,RESPONSE,2,2,2
H11,RESPONSE,3,3,3
H11,RESPONSE,4,4,4
H11,RESPONSE, Most people would try to be fair, Die meisten Menschen würden sich fair verhalten,5
H11,RESPONSE, Most people would try to be fair,Die meisten Menschen würden sich fair verhalten,5
H11,RESPONSE,(Don't know),(Weiss nicht),888
H12,INSTRUCTION,CARD F,Befrager: Verwenden Sie Karte F.,
H12,REQUEST,Would you say that most of the time people try to be helpful or that they are mostly looking out for themselves?,"Würden Sie sagen, dass die meisten Menschen im Grossen und Ganzen versuchen, hilfsbereit zu sein, oder sind sie meistens nur auf den eigenen Vorteil bedacht?",
H12,INSTRUCTION,Please use this card.,Befrager: Verwenden Sie Karte F.,
H12,RESPONSE, People mostly look out for themselves, Die meisten Menschen sind nur auf den eigenen Vorteil bedacht,0
H12,RESPONSE, People mostly look out for themselves,Die meisten Menschen sind nur auf den eigenen Vorteil bedacht,0
H12,RESPONSE,1,1,1
H12,RESPONSE,2,2,2
H12,RESPONSE,3,3,3
H12,RESPONSE,4,4,4
H12,RESPONSE, People mostly try to be helpful," Die meisten Menschen versuchen, hilfsbereit zu sein",5
H12,RESPONSE, People mostly try to be helpful,"Die meisten Menschen versuchen, hilfsbereit zu sein",5
H12,RESPONSE,(Don't know),(Weiss nicht),888
H13,INSTRUCTION,CARD G,Befrager: Verwenden Sie Karte G.,
H13,REQUEST,"Using this card, please indicate on a score of 0 to 10 how much you personally trust each of the institutions I read out.",Bitte stufen Sie Ihr persönliches Vertrauen in die folgenden Institutionen auf einer Skala von 0 bis 10 ein.,
H13,REQUEST,"0 means you do not trust an institution at all, and 10 means you have complete trust.","0 bedeutet, dass Sie in eine Institution überhaupt kein Vertrauen haben, 10 steht für Ihr volles Vertrauen.",
H13,REQUEST,Country's parliament,... National- und Ständerat,
H13,RESPONSE, No trust at all, Überhaupt kein Vertrauen,0
H13,RESPONSE, No trust at all,Überhaupt kein Vertrauen,0
H13,RESPONSE,1,1,1
H13,RESPONSE,2,2,2
H13,RESPONSE,3,3,3
H13,RESPONSE,4,4,4
H13,RESPONSE,5,5,5
H13,RESPONSE,6,6,6
H13,RESPONSE,7,7,7
H13,RESPONSE,8,8,8
H13,RESPONSE,9,9,9
H13,RESPONSE, Complete trust, Volles Vertrauen,10
H13,RESPONSE, Complete trust,Volles Vertrauen,10
H13,RESPONSE,(Don't know),(Weiss nicht),888
H14,REQUEST,The legal system,... Rechtssystem,
H14,RESPONSE, No trust at all, Überhaupt kein Vertrauen,0
H14,RESPONSE, No trust at all,Überhaupt kein Vertrauen,0
H14,RESPONSE,1,1,1
H14,RESPONSE,2,2,2
H14,RESPONSE,3,3,3
H14,RESPONSE,4,4,4
H14,RESPONSE,5,5,5
H14,RESPONSE,6,6,6
H14,RESPONSE,7,7,7
H14,RESPONSE,8,8,8
H14,RESPONSE,9,9,9
H14,RESPONSE, Complete trust, Volles Vertrauen,10
H14,RESPONSE, Complete trust,Volles Vertrauen,10
H14,RESPONSE,(Don't know),(Weiss nicht),888
H15,REQUEST,The police,... Polizei,
H15,RESPONSE, No trust at all, Überhaupt kein Vertrauen,0
H15,RESPONSE, No trust at all,Überhaupt kein Vertrauen,0
H15,RESPONSE,1,1,1
H15,RESPONSE,2,2,2
H15,RESPONSE,3,3,3
H15,RESPONSE,4,4,4
H15,RESPONSE,5,5,5
H15,RESPONSE,6,6,6
H15,RESPONSE,7,7,7
H15,RESPONSE,8,8,8
H15,RESPONSE,9,9,9
