item_name,item_type,source,target,item_value
B35,REQUEST,Policies can be decided at different levels.,Entscheidungen über politische Aufgaben können auf unterschiedlichen Ebenen getroffen werden.,
B35,REQUEST,"Using this card, at which level do you think the following policies should mainly be decided?","Benutzen Sie bitte Liste 15 und sagen Sie mir, auf welcher Ebene Ihrer Meinung nach über die folgenden politischen Aufgaben in erster Linie entschieden werden sollte.",
B35,REQUEST,Protecting the environment,...Umweltschutz,
B35,RESPONSE,International level,auf internationaler Ebene,1
B35,RESPONSE,European level,auf europäischer Ebene,2
B35,RESPONSE,National level,auf nationaler Ebene,3
B35,RESPONSE,Regional or local level,auf regionaler oder kommunaler Ebene,4
B35,RESPONSE,(Don't know),(Weiß nicht),888
B36,REQUEST,fighting against organised crime,...Kampf gegen das organisierte Verbrechen,
B36,RESPONSE,International level,auf internationaler Ebene,1
B36,RESPONSE,European level,auf europäischer Ebene,2
B36,RESPONSE,National level,auf nationaler Ebene,3
B36,RESPONSE,Regional or local level,auf regionaler oder kommunaler Ebene,4
B36,RESPONSE,(Don't know),(Weiß nicht),888
B37,REQUEST,agriculture,...Landwirtschaft,
B37,RESPONSE,International level,auf internationaler Ebene,1
B37,RESPONSE,European level,auf europäischer Ebene,2
B37,RESPONSE,National level,auf nationaler Ebene,3
B37,RESPONSE,Regional or local level,auf regionaler oder kommunaler Ebene,4
B37,RESPONSE,(Don't know),(Weiß nicht),888
B38,REQUEST,defence,...Verteidigung,
B38,RESPONSE,International level,auf internationaler Ebene,1
B38,RESPONSE,European level,auf europäischer Ebene,2
B38,RESPONSE,National level,auf nationaler Ebene,3
B38,RESPONSE,Regional or local level,auf regionaler oder kommunaler Ebene,4
B38,RESPONSE,(Don't know),(Weiß nicht),888
B39,REQUEST,social welfare,...soziale Sicherheit,
B39,RESPONSE,International level,auf internationaler Ebene,1
B39,RESPONSE,European level,auf europäischer Ebene,2
B39,RESPONSE,National level,auf nationaler Ebene,3
B39,RESPONSE,Regional or local level,auf regionaler oder kommunaler Ebene,4
B39,RESPONSE,(Don't know),(Weiß nicht),888
B40,REQUEST,aid to developing countries,...Entwicklungshilfe,
B40,RESPONSE,International level,auf internationaler Ebene,1
B40,RESPONSE,European level,auf europäischer Ebene,2
B40,RESPONSE,National level,auf nationaler Ebene,3
B40,RESPONSE,Regional or local level,auf regionaler oder kommunaler Ebene,4
B40,RESPONSE,(Don't know),(Weiß nicht),888
B41,REQUEST,immigration and refugees,...Einwanderung und Flüchtlinge,
B41,RESPONSE,International level,auf internationaler Ebene,1
B41,RESPONSE,European level,auf europäischer Ebene,2
B41,RESPONSE,National level,auf nationaler Ebene,3
B41,RESPONSE,Regional or local level,auf regionaler oder kommunaler Ebene,4
B41,RESPONSE,(Don't know),(Weiß nicht),888
B42,REQUEST,interest rates,...Festlegung von Zinssätzen,
B42,RESPONSE,International level,auf internationaler Ebene,1
B42,RESPONSE,European level,auf europäischer Ebene,2
B42,RESPONSE,National level,auf nationaler Ebene,3
B42,RESPONSE,Regional or local level,auf regionaler oder kommunaler Ebene,4
B42,RESPONSE,(Don't know),(Weiß nicht),888
B43,REQUEST,"Using this card, please say to what extent you agree or disagree with each of the following statements.","Bitte schauen Sie jetzt auf Liste 16 und sagen Sie mir, wie sehr Sie jeder der folgenden Aussagen zustimmen oder wie sehr Sie diese ablehnen.",
B43,REQUEST,"The less that government intervenes in the economy, the better it is for country","Je weniger der Staat in die Wirtschaft eingreift, desto besser ist das für Deutschland",
B43,RESPONSE,Agree strongly,Stimme stark zu,1
B43,RESPONSE,Agree,Stimme zu,2
B43,RESPONSE,Neither Agree nor disagree,Weder noch,3
B43,RESPONSE,Disagree,lehne ab,4
B43,RESPONSE,Disagree strongly,lehne stark ab,5
B43,RESPONSE,(Don't know),(Weiß nicht),888
B44,REQUEST,The government should take measures to reduce differences in income levels,"Der Staat sollte Maßnahmen ergreifen, um Einkommensunterschiede zu verringern.",
B44,RESPONSE,Agree strongly,Stimme stark zu,1
B44,RESPONSE,Agree,Stimme zu,2
B44,RESPONSE,Neither Agree nor disagree,Weder noch,3
B44,RESPONSE,Disagree,lehne ab,4
B44,RESPONSE,Disagree strongly,lehne stark ab,5
B44,RESPONSE,(Don't know),(Weiß nicht),888
B45,REQUEST,Employees need strong trade unions to protect their working conditions and wages,"Arbeitnehmer brauchen starke Gewerkschaften, um ihre Arbeitsbedingungen und Löhne zu sichern.",
B45,RESPONSE,Agree strongly,Stimme stark zu,1
B45,RESPONSE,Agree,Stimme zu,2
B45,RESPONSE,Neither Agree nor disagree,Weder noch,3
B45,RESPONSE,Disagree,lehne ab,4
B45,RESPONSE,Disagree strongly,lehne stark ab,5
B45,RESPONSE,(Don't know),(Weiß nicht),888
B46,REQUEST,Gay men and lesbians should be free to live their own life as they wish,"Schwule und Lesben sollten ihr Leben so führen dürfen,wie sie es wollen.",
B46,RESPONSE,Agree strongly,Stimme stark zu,1
B46,RESPONSE,Agree,Stimme zu,2
B46,RESPONSE,Neither Agree nor disagree,Weder noch,3
B46,RESPONSE,Disagree,lehne ab,4
B46,RESPONSE,Disagree strongly,lehne stark ab,5
B46,RESPONSE,(Don't know),(Weiß nicht),888
B47,REQUEST,"Whatever the circumstances, the law should always be obeyed","Egal unter welchen Umständen, die Gesetze müssen immer befolgt werden.",
B47,RESPONSE,Agree strongly,Stimme stark zu,1
B47,RESPONSE,Agree,Stimme zu,2
B47,RESPONSE,Neither Agree nor disagree,Weder noch,3
B47,RESPONSE,Disagree,lehne ab,4
B47,RESPONSE,Disagree strongly,lehne stark ab,5
B47,RESPONSE,(Don't know),(Weiß nicht),888
B48,REQUEST,Political parties that wish to overthrow democracy should be banned,"Politische Parteien, die die Demokratie abschaffen wollen, sollten verboten werden.",
B48,RESPONSE,Agree strongly,Stimme stark zu,1
B48,RESPONSE,Agree,Stimme zu,2
B48,RESPONSE,Neither Agree nor disagree,Weder noch,3
B48,RESPONSE,Disagree,lehne ab,4
B48,RESPONSE,Disagree strongly,lehne stark ab,5
B48,RESPONSE,(Don't know),(Weiß nicht),888
B49,REQUEST,Economic growth always endsup harming the environment,Wirtschaftswachstum hat immer Umweltschäden zu Folge.,
B49,RESPONSE,Agree strongly,Stimme stark zu,1
B49,RESPONSE,Agree,Stimme zu,2
B49,RESPONSE,Neither Agree nor disagree,Weder noch,3
B49,RESPONSE,Disagree,lehne ab,4
B49,RESPONSE,Disagree strongly,lehne stark ab,5
B49,RESPONSE,(Don't know),(Weiß nicht),888
B50,REQUEST,Modern science can be relied on to solve our environmental problems,"Man kann darauf vertrauen, dass die modern Wissenschaft unsere Umweltprobleme lösen wird.",
B50,RESPONSE,Agree strongly,Stimme stark zu,1
B50,RESPONSE,Agree,Stimme zu,2
B50,RESPONSE,Neither Agree nor disagree,Weder noch,3
B50,RESPONSE,Disagree,lehne ab,4
B50,RESPONSE,Disagree strongly,lehne stark ab,5
B50,RESPONSE,(Don't know),(Weiß nicht),888
C1,REQUEST,"Taking all things together, how happy would you say you are?","Alles in allem betrachtet, was würden Sie sagen, wie glücklich sind Sie?",
C1,INSTRUCTION,Please use this card.,Bitte sagen Sie es mir anhand von Liste 17.,
C1,RESPONSE, Extremely unhappy, äußerst unglücklich,0
C1,RESPONSE,1,1,1
C1,RESPONSE,2,2,2
C1,RESPONSE,3,3,3
C1,RESPONSE,4,4,4
C1,RESPONSE,5,5,5
C1,RESPONSE,6,6,6
C1,RESPONSE,7,7,7
C1,RESPONSE,8,8,8
C1,RESPONSE,9,9,9
C1,RESPONSE, Extremely happy, äußerst glücklich,10
C1,RESPONSE,(Don't know),(Weiß nicht),888
C2,REQUEST,"Using this card, how often do you meet socially with friends, relatives or work colleagues?","Wie oft treffen Sie sich mit Freunden, Verwandten oder privat mit Arbeitskollegen?",
C2,RESPONSE,Never,Nie,1
C2,RESPONSE,Less than once a month,Weniger als einmal im Monat,2
C2,RESPONSE,Once a month,Einmal im Monat,3
C2,RESPONSE,Several times a month,Mehrmals im Monat,4
C2,RESPONSE,Once a week,Einmal in der Woche,5
C2,RESPONSE,Several times a week,Mehrmals in der Woche,6
C2,RESPONSE,Every day,Täglich,7
C2,RESPONSE,(Don't know),(Weiß nicht),888
C3,REQUEST,Do you have anyone with whom you can discuss intimate and personal matters?,"Haben Sie jemanden, mit dem Sie über vertrauliche und persönliche Angelegenheiten reden können?",
C3,RESPONSE,Yes,Ja,1
C3,RESPONSE,No,Nein,2
C3,RESPONSE,(Don't know),(Weiß nicht),888
C4,REQUEST,"Compared to other people of your age, how often would you say you take part in social activities?","Wenn Sie sich mit Gleichaltrigen vergleichen, wie oft nehmen Sie an geselligen Ereignissen oder Treffen teil?",
C4,INSTRUCTION,Please use this card.,Bitte sagen Sie es mir anhand von Liste 19.,
C4,RESPONSE,Much less than most,Viel seltener als die meisten,1
C4,RESPONSE,Less than most,Seltener als die meisten,2
C4,RESPONSE,About the same,Ungefähr gleich oft,3
C4,RESPONSE,More than most,Häufiger als die meisten,4
C4,RESPONSE,Much more than most,Viel häufiger als die meisten,5
C4,RESPONSE,(Don't know),(Weiß nicht),888
C5,REQUEST,Have you or a member of your household been the victim of a burglary or assault in the last 5 years?,Sind Sie oder ein Mitglied Ihres Haushalts in den letzten fünf Jahren Opfer eines Einbruchs oder Überfalls geworden?,
C5,RESPONSE,Yes,Ja,1
C5,RESPONSE,No,Nein,2
C5,RESPONSE,(Don't know),(Weiß nicht),888
C6,REQUEST,How safe do you – or would you - feel walking alone in this area after dark?,Wie sicher fühlen Sie sich - oder würden Sie sich fühlen - wenn Sie nach Einbruch der Dunkelheit alleine zu Fuß in Ihrer Wohngegend unterwegs sind oder wären?,
C6,REQUEST,Do – or would – you feel...,Fühlen Sie sich - oder wie würden Sie sich fühlen...,
C6,RESPONSE,very safe,sehr sicher,1
C6,RESPONSE,safe,sicher,2
C6,RESPONSE,unsafe,unsicher,3
C6,RESPONSE,"or, very unsafe?",oder sehr unsicher?,4
C6,RESPONSE,(Don't know),(Weiß nicht),888
C7,REQUEST,How is your health in general?,Wie schätzen Sie - alles in allem - Ihren Gesundheitszustand ein?,
C7,REQUEST,Would you say it is ...,"Würden Sie sagen, er ist...",
C7,RESPONSE,very good,sehr gut,1
C7,RESPONSE,good,gut,2
C7,RESPONSE,fair,durchschnittlich,3
C7,RESPONSE,bad,schlecht,4
C7,RESPONSE,"or, very bad?",oder sehr schlecht?,5
C7,RESPONSE,(Don't know),(Weiß nicht),888
C8,REQUEST,"Are you hampered in your daily activities in any way by any longstanding illness, or disability, infirmity or mental health problem?","Werden Sie bei Ihren täglichen Aktivitäten in irgendeiner Weise von einer längeren Krankheit oder einer Behinderung, einem Gebrechen oder einer seelischen Krankheit beeinträchtigt?",
C8,RESPONSE,Yes a lot,"Ja, stark",1
C8,RESPONSE,Yes to some extent,"Ja, bis zu einem gewissen Grad",2
C8,RESPONSE,No,Nein,3
C8,RESPONSE,(Don't know),(Weiß nicht),888
C9,REQUEST,Do you consider yourself as belonging to any particular religion or denomination?,"Unabhängig davon, ob Sie Mitglied oder Angehöriger einer Kirche oder Religionsgemeinschaft sind, fühlen Sie sich einer bestimmten Religion oder Konfession zugehörig?",
C9,RESPONSE,Yes,Ja,1
C9,RESPONSE,No,Nein,2
C9,RESPONSE,(Don't know),(Weiß nicht),888
C10,REQUEST,Which one?,Welche Religion oder Konfession ist das?,
C10,RESPONSE,Christian – no denomination,Römisch-Katholisch,1
C10,RESPONSE,Roman Catholic,Evangelisch/Protestantisch (ohne weitere Angaben),2
C10,RESPONSE,Greek or Russian Orthodox,Griechisch- oder Russisch-orthodox,3
C10,RESPONSE,Other Eastern Orthodox,Andere christliche Konfession:,4
C10,RESPONSE,Protestant (no further detail),Jüdisch,5
C10,RESPONSE,Church of England / Anglican,Moslemisch/Islam,6
C10,RESPONSE,Baptist,"Östliche Religionsgemeinschaft (Buddhismus, Hinduismus, Sikh, Shinto, Tao)",7
C10,RESPONSE,Methodist,"Andere, nicht-christliche Religionsgemeinschaft:",8
C10,RESPONSE,Presbyterian / Church of Scotland,"Christlich, aber fühlt sich keiner spezifischen Religionsgemeinschaft zugehörig",9
C10,RESPONSE,(Don't know),(Weiß nicht),888
C11,REQUEST,Have you ever considered yourself as belonging to any particular religion or denomination?,Haben Sie sich früher einmal einer Religion oder Konfession zugehörig gefühlt?,
C11,RESPONSE,Yes,Ja 1,1
C11,RESPONSE,No,Nein 2,2
C11,RESPONSE,(Don't know),(Weiß nicht),888
C12,REQUEST,Which one?,Und welche Religion oder Konfession war das?,
C12,RESPONSE,Christian – no denomination,Römisch-Katholisch,1
C12,RESPONSE,Roman Catholic,Evangelisch/Protestantisch (ohne weitere Angaben),2
C12,RESPONSE,Greek or Russian Orthodox,Griechisch- oder Russisch-orthodox,3
C12,RESPONSE,Other Eastern Orthodox,Andere christliche Konfession:,4
C12,RESPONSE,Protestant (no further detail),Jüdisch,5
C12,RESPONSE,Church of England / Anglican,Moslemisch/Islam,6
C12,RESPONSE,Baptist,"Östliche Religionsgemeinschaft (Buddhismus, Hinduismus, Sikh, Shinto, Tao)",7
C12,RESPONSE,Methodist,"Andere, nicht-christliche Religionsgemeinschaft:",8
C12,RESPONSE,Presbyterian / Church of Scotland,"Christlich, aber fühlt sich keiner spezifischen Religionsgemeinschaft zugehörig",9
C12,RESPONSE,(Don't know),(Weiß nicht),888
C13,REQUEST,"Regardless of whether you belong to a particular religion, how religious would you say you are?","Unabhängig davon, ob Sie sich einer bestimmten Religion zugehörig fühlen, für wie religiös würden Sie sich selber halten?",
C13,INSTRUCTION,Please use this card.,Bitte benutzen Sie Liste 20 für Ihre Antwort.,
C13,RESPONSE, Not at all religious, Überhaupt nicht religiös,0
C13,RESPONSE,1,1,1
C13,RESPONSE,2,2,2
C13,RESPONSE,3,3,3
C13,RESPONSE,4,4,4
C13,RESPONSE,5,5,5
C13,RESPONSE,6,6,6
C13,RESPONSE,7,7,7
C13,RESPONSE,8,8,8
C13,RESPONSE,9,9,9
C13,RESPONSE, Very religious, Sehr religiös,10
C13,RESPONSE,(Don't know),(Weiß nicht),888
C14,REQUEST,"Apart from special occasions such as weddings and funerals, about how often do you attend religious services nowadays?","Abgesehen von besonderen Anlässen wie Hochzeiten und Beerdigungen, wie oft gehen Sie derzeit zum Gottesdienst?",
C14,RESPONSE,Every day,Täglich,1
C14,RESPONSE,More than once a week,Häufiger als einmal in der Woche,2
C14,RESPONSE,Once a week,Einmal in der Woche,3
C14,RESPONSE,At least once a month,Mindestens einmal im Monat,4
C14,RESPONSE,Only on special holy days,Nur an besonderen Feiertagen,5
C14,RESPONSE,Less often,Seltener,6
C14,RESPONSE,Never,Nie,7
C14,RESPONSE,(Don't know),(Weiß nicht),888
C15,REQUEST,"Apart from when you are at religious services, how often, if at all, do you pray?","Abgesehen von Gottesdiensten, wie oft beten Sie - wenn überhaupt?",
C15,INSTRUCTION,Please use this card.,Bitte benutzen Sie dazu wieder Liste 21.,
C15,RESPONSE,Every day,Täglich,1
C15,RESPONSE,More than once a week,Häufiger als einmal in der Woche,2
C15,RESPONSE,Once a week,Einmal in der Woche,3
C15,RESPONSE,At least once a month,Mindestens einmal im Monat,4
C15,RESPONSE,Only on special holy days,Nur an besonderen Feiertagen,5
C15,RESPONSE,Less often,Seltener,6
C15,RESPONSE,Never,Nie,7
C15,RESPONSE,(Don't know),(Weiß nicht),888
C16,REQUEST,Would you describe yourself as being a member of a group that is discriminated against in this country?,"Würden Sie sich selbst als Angehörige einer Bevölkerungsgruppe bezeichnen, die in Deutschland diskriminiert wird?",
C16,RESPONSE,Yes,Ja,1
C16,RESPONSE,No,Nein,2
C16,RESPONSE,(Don't know),(Weiß nicht),888
C17,REQUEST,On what grounds is your group discriminated against?,Aus welchen Gründen wird Ihre Gruppe diskriminiert?,
C17,RESPONSE,Colour or race,Hautfarbe,1
C17,RESPONSE,Nationality,Nationalität,2
C17,RESPONSE,Religion,Religion,3
C17,RESPONSE,Language,Sprache,4
C17,RESPONSE,Ethnic group,Volksgruppe oder ethnische Gruppe,5
C17,RESPONSE,Age,Alter,6
C17,RESPONSE,Gender,Geschlecht,7
C17,RESPONSE,Sexuality,Sexuelle Neigungen,8
C17,RESPONSE,Disability,Behinderung,9
C17,RESPONSE,Other,Sonstige,10
C17,RESPONSE,(Don't know),(Weiß nicht),888
C18,REQUEST,Are you a citizen of country?,Sind Sie deutsche Staatsbürger?,
C18,RESPONSE,Yes,Ja,1
C18,RESPONSE,No,Nein,2
C18,RESPONSE,(Don't know),(Weiß nicht),888
C19,REQUEST,What citizenship do you hold?,Welche Staatsangehörigkeit besitzen Sie?,
C20,REQUEST,Were you born in country?,Sind Sie in Deutschland geboren?,
C20,RESPONSE,Yes,Ja,1
C20,RESPONSE,No,Nein,2
C20,RESPONSE,(Don't know),(Weiß nicht),888
C21,REQUEST,In which country were you born?,In welchem Land sind Sie geboren?,
C22,REQUEST,How long ago did you first come to live in country?,"Wann sind Sie zum ersten Mal nach Deutschland gekommen, um hier zu leben?",
C22,INSTRUCTION,Please use this card.,Bitte sagen Sie es mir anhand von Liste 22.,
C22,RESPONSE,Within the last year,Innerhalb des letzten Jahres,1
C22,RESPONSE,1-5 years ago,vor 1-5 Jahren,2
C22,RESPONSE,6-10 years ago,vor 6-10 Jahren,3
C22,RESPONSE,11-20 years ago,vor 11-20 Jahren,4
C22,RESPONSE,More than 20 years ago,vor über 20 Jahren,5
C22,RESPONSE,(Don't know),(Weiß nicht),888
C23,REQUEST,What language or languages do you speak most often at home?,Welche Sprache oder Sprachen sprechen Sie zu Hause (hier in Deutschland) am häufigsten?,
C23,RESPONSE,WRITE IN UP TO 2 LANGUAGES,BIS ZU ZWEI SPRACHEN EINTRAGEN.,1
C23,RESPONSE,(Don't know),(Weiß nicht),888
C24,REQUEST,Do you belong to a minority ethnic group in country?,"Gehören Sie einer Volksgruppe oder ethnischen Gruppe an, die in Deutschland in der Minderheit ist?",
C24,RESPONSE,Yes,Ja,1
C24,RESPONSE,No,Nein,2
C24,RESPONSE,(Don't know),(Weiß nicht),888
C25,REQUEST,Was your father born in country?,Ist Ihr Vater in Deutschland geboren?,
C25,RESPONSE,Yes,Ja,1
C25,RESPONSE,No,Nein,2
C25,RESPONSE,(Don't know),(Weiß nicht),888
C26,REQUEST,From which of these continents does your father originally come?,Von welchem Kontinent stammt Ihr Vater ursprünglich?,
C26,INSTRUCTION,Please use this card.,Bitte sagen Sie es mir anhand von Liste 23.,
C26,RESPONSE,Europe,Europa,1
C26,RESPONSE,Africa,Afrika,2
C26,RESPONSE,Asia,Asien,3
C26,RESPONSE,North America,Nordamerika,4
C26,RESPONSE,South America and the Caribbean,Südamerika und Karibik,5
C26,RESPONSE,Australasia,Australien und Ozeanien,6
C26,RESPONSE,(Don't know),(Weiß nicht),888
C27,REQUEST,Was your mother born in country?,Ist Ihre Mutter in Deutschland geboren?,
C27,RESPONSE,Yes,Ja,1
C27,RESPONSE,No,Nein,2
C27,RESPONSE,(Don't know),(Weiß nicht),888
C28,REQUEST,From which of these continents does your mother originally come?,Von welchem Kontinent stammt Ihre Mutter ursprünglich?,
C28,INSTRUCTION,Please use this card.,Bitte sagen Sie es mir anhand von Liste 23.,
C28,RESPONSE,Europe,Europa,1
C28,RESPONSE,Africa,Afrika,2
C28,RESPONSE,Asia,Asien,3
C28,RESPONSE,North America,Nordamerika,4
C28,RESPONSE,South America and the Caribbean,Südamerika und Karibik,5
C28,RESPONSE,Australasia,Australien und Ozeanien,6
C28,RESPONSE,(Don't know),(Weiß nicht),888
A1,INSTRUCTION,CARD 1,Bitte sagen Sie es mir anhand von Liste 1.,
A1,REQUEST,"On an average weekday, how much time, in total, do you spend watching television?","Wieviel Zeit verbringen Sie an einem gewöhnlichen Werktag insgesamt damit, fernzusehen?",
A1,INSTRUCTION,Please use this card to answer.,Bitte sagen Sie es mir anhand von Liste 1.,
A1,RESPONSE,No time at all,Gar keine Zeit,1
A1,RESPONSE,Less than 0.5 hour,Weniger als eine 1/2 Stunde,2
A1,RESPONSE,0.5 hour to 1 hour,1/2 bis zu 1 Stunde,3
A1,RESPONSE,"More than 1 hour, up to 1.5 hours","Mehr als 1, bis zu 1 1/2 Stunden",4
A1,RESPONSE,"More than 1.5 hours, up to 2 hours","Mehr als 1 1/2, bis zu 2 Stunden",5
A1,RESPONSE,"More than 2 hours, up to 2.5 hours","Mehr als 2, bis zu 2 1/2 Stunden",6
A1,RESPONSE,"More than 2.5 hours, up to 3 hours","Mehr als 2 1/2, bis zu 3 Stunden",7
A1,RESPONSE,More than 3 hours,Mehr als 3 Stunden,8
A1,RESPONSE,(Don't know),(Weiß nicht),888
A2,INSTRUCTION,STILL CARD 1,Bitte benutzen Sie dazu wieder die Liste 1.,
A2,REQUEST,"And again on an average weekday, how much of your time watching television is spent watching news or programmes about politics and current affairs?","Und wieviel von dieser Zeit verbringen Sie damit, sich Nachrichten oder Sendungen über Politik und aktuelle politische Ereignisse anzusehen?",
A2,INSTRUCTION,Still use this card.,Bitte benutzen Sie dazu wieder die Liste 1.,
A2,RESPONSE,No time at all,Gar keine Zeit,1
A2,RESPONSE,Less than 0.5 hour,Weniger als eine 1/2 Stunde,2
A2,RESPONSE,0.5 hour to 1 hour,1/2 bis zu 1 Stunde,3
A2,RESPONSE,"More than 1 hour, up to 1.5 hours","Mehr als 1, bis zu 1 1/2 Stunden",4
A2,RESPONSE,"More than 1.5 hours, up to 2 hours","Mehr als 1 1/2, bis zu 2 Stunden",5
A2,RESPONSE,"More than 2 hours, up to 2.5 hours","Mehr als 2, bis zu 2 1/2 Stunden",6
A2,RESPONSE,"More than 2.5 hours, up to 3 hours","Mehr als 2 1/2, bis zu 3 Stunden",7
A2,RESPONSE,More than 3 hours,Mehr als 3 Stunden,8
A2,RESPONSE,(Don't know),(Weiß nicht),888
A3,INSTRUCTION,ASK ALL,Sagen Sie es mir bitte wieder anhand von Liste 1.,
A3,INSTRUCTION,STILL CARD 1,Sagen Sie es mir bitte wieder anhand von Liste 1.,
A3,REQUEST,"On an average weekday, how much time, in total, do you spend listening to the radio?","Wieviel Zeit verbringen Sie an einem gewöhnlichen Werktag insgesamt damit, Radio zu hören?",
A3,INSTRUCTION,Use the same card.,Sagen Sie es mir bitte wieder anhand von Liste 1.,
A3,RESPONSE,No time at all,Gar keine Zeit,1
A3,RESPONSE,Less than 0.5 hour,Weniger als eine 1/2 Stunde,2
A3,RESPONSE,0.5 hour to 1 hour,1/2 bis zu 1 Stunde,3
A3,RESPONSE,"More than 1 hour, up to 1.5 hours","Mehr als 1, bis zu 1 1/2 Stunden",4
A3,RESPONSE,"More than 1.5 hours, up to 2 hours","Mehr als 1 1/2, bis zu 2 Stunden",5
A3,RESPONSE,"More than 2 hours, up to 2.5 hours","Mehr als 2, bis zu 2 1/2 Stunden",6
A3,RESPONSE,"More than 2.5 hours, up to 3 hours","Mehr als 2 1/2, bis zu 3 Stunden",7
A3,RESPONSE,More than 3 hours,Mehr als 3 Stunden,8
A3,RESPONSE,(Don't know),(Weiß nicht),888
A4,INSTRUCTION,STILL CARD 1,Bitte sagen Sie es mir nochmals anhand von Liste 1.,
A4,REQUEST,"And again on an average weekday, how much of your time listening to the radio is spent listening to news or programmes about politics and current affairs?","Und wieviel Zeit von dieser Zeit verbringen Sie damit, sich Nachrichten oder Sendungen über Politik und aktuelle politische Ereignisse anzuhören?",
A4,INSTRUCTION,Still use this card.,Bitte sagen Sie es mir nochmals anhand von Liste 1.,
A4,RESPONSE,No time at all,Gar keine Zeit,1
A4,RESPONSE,Less than 0.5 hour,Weniger als eine 1/2 Stunde,2
A4,RESPONSE,0.5 hour to 1 hour,1/2 bis zu 1 Stunde,3
A4,RESPONSE,"More than 1 hour, up to 1.5 hours","Mehr als 1, bis zu 1 1/2 Stunden",4
A4,RESPONSE,"More than 1.5 hours, up to 2 hours","Mehr als 1 1/2, bis zu 2 Stunden",5
A4,RESPONSE,"More than 2 hours, up to 2.5 hours","Mehr als 2, bis zu 2 1/2 Stunden",6
A4,RESPONSE,"More than 2.5 hours, up to 3 hours","Mehr als 2 1/2, bis zu 3 Stunden",7
A4,RESPONSE,More than 3 hours,Mehr als 3 Stunden,8
A4,RESPONSE,(Don't know),(Weiß nicht),888
A5,REQUEST,"On an average weekday, how much time, in total, do you spend reading the newspapers?","Und wieviel Zeit verbringen Sie an einem gewöhnlichen Werktag insgesamt damit, Zeitung zu lesen?",
A5,INSTRUCTION,Use this card again,Bitte benutzen Sie wieder Liste 1.,
A5,RESPONSE,No time at all,Gar keine Zeit,1
A5,RESPONSE,Less than 0.5 hour,Weniger als eine 1/2 Stunde,2
A5,RESPONSE,0.5 hour to 1 hour,1/2 bis zu 1 Stunde,3
A5,RESPONSE,"More than 1 hour, up to 1.5 hours","Mehr als 1, bis zu 1 1/2 Stunden",4
A5,RESPONSE,"More than 1.5 hours, up to 2 hours","Mehr als 1 1/2, bis zu 2 Stunden",5
A5,RESPONSE,"More than 2 hours, up to 2.5 hours","Mehr als 2, bis zu 2 1/2 Stunden",6
A5,RESPONSE,"More than 2.5 hours, up to 3 hours","Mehr als 2 1/2, bis zu 3 Stunden",7
A5,RESPONSE,More than 3 hours,Mehr als 3 Stunden,8
A5,RESPONSE,(Don't know),(Weiß nicht),888
A6,REQUEST,And how much of this time is spent reading about politics and current affairs?,"Und wieviel Zeit von dieser Zeit verbringen Sie damit, Artikel über Politik und aktuelle politische Ereignisse zu lesen?",
A6,INSTRUCTION,Still use this card.,Bitte sagen Sie es mir nochmals anhand von Liste 1.,
A6,RESPONSE,No time at all,Gar keine Zeit,1
A6,RESPONSE,Less than 0.5 hour,Weniger als eine 1/2 Stunde,2
A6,RESPONSE,0.5 hour to 1 hour,1/2 bis zu 1 Stunde,3
A6,RESPONSE,"More than 1 hour, up to 1.5 hours","Mehr als 1, bis zu 1 1/2 Stunden",4
A6,RESPONSE,"More than 1.5 hours, up to 2 hours","Mehr als 1 1/2, bis zu 2 Stunden",5
A6,RESPONSE,"More than 2 hours, up to 2.5 hours","Mehr als 2, bis zu 2 1/2 Stunden",6
A6,RESPONSE,"More than 2.5 hours, up to 3 hours","Mehr als 2 1/2, bis zu 3 Stunden",7
A6,RESPONSE,More than 3 hours,Mehr als 3 Stunden,8
A6,RESPONSE,(Don't know),(Weiß nicht),888
A7,REQUEST,"Now, using this card, how often do you use the internet, the World Wide Web or e-mail – whether at home or at work – for your personal use?","Bitte benutzen Sie jetzt Liste 2 und sagen Sie mir: Wie oft nutzen Sie das Internet, das World Wide Web oder E-Mail für private Zwecke, egal ob zu Hause oder am Arbeitsplatz?",
A7,RESPONSE,No access at home or work,Kein Zugang zu Hause oder am Arbeitsplatz,1
A7,RESPONSE,Never use,Nutze ich nie,2
A7,RESPONSE,Less than once a month,Weniger als einmal im Monat,3
A7,RESPONSE,Once a month,Einmal im Monat,4
A7,RESPONSE,Several times a month,Mehrmals im Monat,5
A7,RESPONSE,Once a week,Einmal in der Woche,6
A7,RESPONSE,Several times a week,Mehrmals in der Woche,7
A7,RESPONSE,Every day,Täglich,8
A7,RESPONSE,(Don't know),(Weiß nicht),888
A8,REQUEST,"Using this card, generally speaking, would you say that most people can be trusted, or that you can't be too careful in dealing with people?","Ganz allgemein gesprochen: Glauben Sie, dass man den meisten Menschen vertrauen kann, oder dass man im Umgang mit anderen Menschen nicht vorsichtig genug sein kann?",
A8,REQUEST,"Please tell me on a score of 0 to 10, where 0 means you can't be too careful and 10 means that most people can be trusted.","0 bedeutet, dass man nicht vorsichtig genug sein kann, und 10 bedeutet, dass man den meisten Menschen vertrauen kann.",
A8,RESPONSE, You can't be too careful, Man kann nicht vorsichtig genug sein,0
A8,RESPONSE,1,1,1
A8,RESPONSE,2,2,2
A8,RESPONSE,3,3,3
