item_name,item_type,source,target,item_value
D31,REQUEST,"When people leave their countries to come to live in country, do you think it has a bad or good effect on those countries in the long run?","Wenn Menschen ihr Land verlassen um nach Österreich zu kommen und hier zu leben, hat dies Ihrer Meinung nach langfristig schlechte oder gute Auswirkungen für die Herkunftsländer?",
D31,RESPONSE, Bad for those countries in the long run, langfristig schlecht für die Herkunftsländer,0
D31,RESPONSE,1,1,1
D31,RESPONSE,2,2,2
D31,RESPONSE,3,3,3
D31,RESPONSE,4,4,4
D31,RESPONSE,5,5,5
D31,RESPONSE,6,6,6
D31,RESPONSE,7,7,7
D31,RESPONSE,8,8,8
D31,RESPONSE,9,9,9
D31,RESPONSE, Good for those countries in the long run, langfristig gut für die Herkunftsländer,10
D31,RESPONSE, (Don't know),(Weiß nicht),888
D32,REQUEST,"Using this card, please say how much you agree or disagree with the following statements.","Sagen Sie mir, wie sehr Sie den folgenden Aussagen zustimmen oder nicht.",
D32,REQUEST,Firstly...,"Alle Länder würden davon profitieren, wenn die Menschen in Länder ziehen könnten, wo ihre Fähigkeiten am meisten benötigt werden",
D32,RESPONSE,Agree,stimme voll zu,1
D32,RESPONSE,Agree strongly,stimme zu,2
D32,RESPONSE,Neither agree nor disagree,stimme weder zu noch nicht zu,3
D32,RESPONSE,Disagree,stimme nicht zu,4
D32,RESPONSE,Disagree strongly,stimme überhaupt nicht zu,5
D32,RESPONSE,(Don't know),(Weiß nicht),888
D33,REQUEST,Richer countries have a responsibility to accept people from poorer countries,"Reichere Länder haben eine Verantwortung, Menschen aus ärmeren Ländern aufzunehmen",
D33,RESPONSE,Agree,stimme voll zu,1
D33,RESPONSE,Agree strongly,stimme zu,2
D33,RESPONSE,Neither agree nor disagree,stimme weder zu noch nicht zu,3
D33,RESPONSE,Disagree,stimme nicht zu,4
D33,RESPONSE,Disagree strongly,stimme überhaupt nicht zu,5
D33,RESPONSE,(Don't know),(Weiß nicht),888
D34,REQUEST,"Now thinking again of people who have come to live in country from another country who are of the same race or ethnic group as most country people, how much would you mind or not mind if someone like this...","Wenn Sie wiederum an Menschen denken, die aus einem anderen Land nach Österreich gekommen sind, um hier zu leben und dieselbe Hautfarbe und Sprache besitzen wie der Großteil der österreichischen Bevölkerung, wie sehr würde es Sie stören, wenn so jemand ...",
D34,RESPONSE, Not mind at all, würde mich überhaupt nicht stören,0
D34,RESPONSE,1,1,1
D34,RESPONSE,2,2,2
D34,RESPONSE,3,3,3
D34,RESPONSE,4,4,4
D34,RESPONSE,5,5,5
D34,RESPONSE,6,6,6
D34,RESPONSE,7,7,7
D34,RESPONSE,8,8,8
D34,RESPONSE,9,9,9
D34,RESPONSE, Mind a lot, würde mich sehr stören,10
D34,RESPONSE, (Don't know),(Weiß nicht),888
D35,REQUEST,married a close relative of yours?,eine enge Verwandte beziehungsweise einen engen Verwandten von Ihnen heiraten würde?,
D35,RESPONSE, Not mind at all, würde mich überhaupt nicht stören,0
D35,RESPONSE,1,1,1
D35,RESPONSE,2,2,2
D35,RESPONSE,3,3,3
D35,RESPONSE,4,4,4
D35,RESPONSE,5,5,5
D35,RESPONSE,6,6,6
D35,RESPONSE,7,7,7
D35,RESPONSE,8,8,8
D35,RESPONSE,9,9,9
D35,RESPONSE, Mind a lot, würde mich sehr stören,10
D35,RESPONSE, (Don't know),(Weiß nicht),888
D36,REQUEST,And now thinking of people who have come to live in country from another country who are of a different race or ethnic group from most country people.,"Wenn Sie nun an Zuwanderer denken, die aus einem anderen Land nach Österreich gekommen sind, und derselben Volksgruppe oder ethnischen Gruppe angehören wie der Großteil der österreichischen Bevölkerung, wie sehr würde es Sie stören, wenn so jemand ...",
D36,REQUEST,How much would you mind or not mind if someone like this...,zu Ihrem Vorgesetzten gemacht würde?,
D36,RESPONSE, Not mind at all, würde mich überhaupt nicht stören,0
D36,RESPONSE,1,1,1
D36,RESPONSE,2,2,2
D36,RESPONSE,3,3,3
D36,RESPONSE,4,4,4
D36,RESPONSE,5,5,5
D36,RESPONSE,6,6,6
D36,RESPONSE,7,7,7
D36,RESPONSE,8,8,8
D36,RESPONSE,9,9,9
D36,RESPONSE, Mind a lot, würde mich sehr stören,10
D36,RESPONSE, (Don't know),(Weiß nicht),888
D37,REQUEST,married a close relative of yours?,eine/n enge/n Verwandte/n von Ihnen heiraten würde?,
D37,RESPONSE, Not mind at all, würde mich überhaupt nicht stören,0
D37,RESPONSE,1,1,1
D37,RESPONSE,2,2,2
D37,RESPONSE,3,3,3
D37,RESPONSE,4,4,4
D37,RESPONSE,5,5,5
D37,RESPONSE,6,6,6
D37,RESPONSE,7,7,7
D37,RESPONSE,8,8,8
D37,RESPONSE,9,9,9
D37,RESPONSE, Mind a lot, würde mich sehr stören,10
D37,RESPONSE, (Don't know),(Weiß nicht),888
D38,REQUEST,Suppose you were choosing where to live.,"Stellen Sie sich vor, Sie müssten sich entscheiden, wo Sie leben wollen.",
D38,REQUEST,Which of the three types of area on this card would you ideally wish to live in?,In welchem dieser 3 Wohngebiete würden Sie am liebsten wohnen?,
D38,RESPONSE,An area where almost nobody was of a different race or ethnic group from most country people,"in einer Gegend, wo fast niemand einer anderen Volksgruppe oder ethnischen Gruppe angehört als die meisten Menschen in Österreich",1
D38,RESPONSE,Some people were of a different race or ethnic group from most country people,"in einer Gegend, wo manche Menschen einer anderen Volksgruppe oder ethnischen Gruppe angehören als die meisten Menschen in Österreich",2
D38,RESPONSE,Many people were of a different race or ethnic group,"in einer Gegend, wo viele Menschen einer anderen Volksgruppe oder ethnischen Gruppe angehören als die meisten Menschen in Österreich",3
D38,RESPONSE,It would make no difference,es würde keinen Unterschied machen,4
D38,RESPONSE,(Don't know),(Weiß nicht),888
D39,REQUEST,"And now using this card, how would you describe the area where you currently live?","Wie würden Sie die Wohngegend beschreiben, wo Sie zur Zeit wohnen?",
D39,RESPONSE,An area where almost nobody was of a different race or ethnic group from most country people,"in einer Gegend, wo fast niemand einer anderen Volksgruppe oder ethnischen Gruppe angehört als die meisten Menschen in Österreich",1
D39,RESPONSE,Some people were of a different race or ethnic group from most country people,wo manche Menschen einer anderen Volksgruppe oder ethnischen Gruppe angehören,2
D39,RESPONSE,Many people were of a different race or ethnic group,wo viele Menschen einer anderen Volksgruppe oder ethnischen Gruppe angehören,3
D39,RESPONSE,(Don't know),(Weiß nicht),888
D40,REQUEST,"Using this card, please tell me how much you agree or disagree with each of these statements.","Sagen Sie mir bitte, wie sehr Sie den einzelnen Aussagen zustimmen oder nicht.",
D40,REQUEST,Firstly...,"Es ist besser für ein Land, wenn fast alle die gleichen Bräuche und Traditionen haben",
D40,RESPONSE,Agree,stimme voll zu,1
D40,RESPONSE,Agree strongly,stimme zu,2
D40,RESPONSE,Neither agree nor disagree,stimme weder zu noch nicht zu,3
D40,RESPONSE,Disagree,stimme nicht zu,4
D40,RESPONSE,Disagree strongly,stimme überhaupt nicht zu,5
D40,RESPONSE,(Don't know),(Weiß nicht),888
D41,REQUEST,It is better for a country if there are a variety of different religions,"Es ist besser für ein Land, wenn es eine Vielfalt unterschiedlicher Religionen gibt",
D41,RESPONSE,Agree,stimme voll zu,1
D41,RESPONSE,Agree strongly,stimme zu,2
D41,RESPONSE,Neither agree nor disagree,stimme weder zu noch nicht zu,3
D41,RESPONSE,Disagree,stimme nicht zu,4
D41,RESPONSE,Disagree strongly,stimme überhaupt nicht zu,5
D41,RESPONSE,(Don't know),(Weiß nicht),888
D42,REQUEST,It is better for a country if almost everyone is able to speak at least one common language,"Es ist besser für ein Land, wenn fast alle in der Lage sind, zumindest eine gemeinsame Sprache zu sprechen",
D42,RESPONSE,Agree,stimme voll zu,1
D42,RESPONSE,Agree strongly,stimme zu,2
D42,RESPONSE,Neither agree nor disagree,stimme weder zu noch nicht zu,3
D42,RESPONSE,Disagree,stimme nicht zu,4
D42,RESPONSE,Disagree strongly,stimme überhaupt nicht zu,5
D42,RESPONSE,(Don't know),(Weiß nicht),888
D43,REQUEST,Communities of people who have come to live here should be allowed to educate their children in their own separate schools if they wish,"Zuwanderergruppen sollten hier in Österreich das Recht haben, ihre Kinder in eigenen Schulen zu erziehen sofern sie dies wünschen",
D43,RESPONSE,Agree,stimme voll zu,1
D43,RESPONSE,Agree strongly,stimme zu,2
D43,RESPONSE,Neither agree nor disagree,stimme weder zu noch nicht zu,3
D43,RESPONSE,Disagree,stimme nicht zu,4
D43,RESPONSE,Disagree strongly,stimme überhaupt nicht zu,5
D43,RESPONSE,(Don't know),(Weiß nicht),888
D44,REQUEST,If a country wants to reduce tensions it should stop immigration,"Wenn ein Land Konflikte verringern will, sollte es die Zuwanderung stoppen",
D44,RESPONSE,Agree,stimme voll zu,1
D44,RESPONSE,Agree strongly,stimme zu,2
D44,RESPONSE,Neither agree nor disagree,stimme weder zu noch nicht zu,3
D44,RESPONSE,Disagree,stimme nicht zu,4
D44,RESPONSE,Disagree strongly,stimme überhaupt nicht zu,5
D44,RESPONSE,(Don't know),(Weiß nicht),888
D45,REQUEST,How good or bad are each of these things for a country?,Wie gut oder schlecht ist jede dieser Maßnahmen für ein Land?,
D45,REQUEST,Firstly...,ein Gesetz gegen die Diskriminierung von Angehörigen bestimmter Volksgruppen oder ethnischer Gruppen am Arbeitsplatz,
D45,RESPONSE, Extremely bad, äußerst schlecht,0
D45,RESPONSE,1,1,1
D45,RESPONSE,2,2,2
D45,RESPONSE,3,3,3
D45,RESPONSE,4,4,4
D45,RESPONSE,5,5,5
D45,RESPONSE,6,6,6
D45,RESPONSE,7,7,7
D45,RESPONSE,8,8,8
D45,RESPONSE,9,9,9
D45,RESPONSE, Extremely good, äußerst gut,10
D45,RESPONSE, (Don't know),(Weiß nicht),888
D46,REQUEST,A law against promoting racial or ethnic hatred,ein Gesetz gegen die Verbreitung von Hassparolen gegen bestimmte Volksgruppen oder ethnische Gruppen,
D46,RESPONSE, Extremely bad, äußerst schlecht,0
D46,RESPONSE,1,1,1
D46,RESPONSE,2,2,2
D46,RESPONSE,3,3,3
D46,RESPONSE,4,4,4
D46,RESPONSE,5,5,5
D46,RESPONSE,6,6,6
D46,RESPONSE,7,7,7
D46,RESPONSE,8,8,8
D46,RESPONSE,9,9,9
D46,RESPONSE, Extremely good, äußerst gut,10
D46,RESPONSE, (Don't know),(Weiß nicht),888
D47,REQUEST,Do you have any friends who have come to live in country from another country?,"Haben Sie Freunde, die nach Österreich gekommen sind, um hier zu leben?",
D47,RESPONSE,"Yes, several","ja, einige",1
D47,RESPONSE,"Yes, a few","ja, wenige",2
D47,RESPONSE,"No, none at all","nein, gar keine",3
D47,RESPONSE,(Don't know),(Weiß nicht),888
D48,REQUEST,Do you have any colleagues at work who have come to live in country from another country?,"Haben Sie irgendwelche Arbeitskollegen, die nach Österreich gekommen sind, um hier zu leben?",
D48,RESPONSE,"Yes, several","ja, einige",1
D48,RESPONSE,"Yes, a few","ja, wenige",2
D48,RESPONSE,"No, none at all","nein, gar keine",3
D48,RESPONSE,(Don't know),(Weiß nicht),888
D49,REQUEST,Some people come to this country and apply for refugee status on the grounds that they fear persecution in their own country.,"Manche Menschen kommen in dieses Land und suchen um Asyl an, weil sie in ihrem eigenen Land Verfolgung fürchten.",
D49,REQUEST,"Using this card, please say how much you agree or disagree with the following statements.","Sagen Sie mir, wie sehr Sie den einzelnen der folgenden Aussagen zustimmen oder nicht.",
D49,REQUEST,Firstly...,"Österreich hat einen größeren Anteil an Asylbewerbern, als ihm gerechterweise zusteht",
D49,RESPONSE,Agree,stimme voll zu,1
D49,RESPONSE,Agree strongly,stimme zu,2
D49,RESPONSE,Neither agree nor disagree,stimme weder zu noch nicht zu,3
D49,RESPONSE,Disagree,stimme nicht zu,4
D49,RESPONSE,Disagree strongly,stimme überhaupt nicht zu,5
D49,RESPONSE,(Don't know),(Weiß nicht),888
D50,REQUEST,"While their applications for refugee status are being considered, people should be allowed to work in country","Während ihr Asylantrag bearbeitet wird, sollte es Asylbewerbern erlaubt sein, in Österreich zu arbeiten",
D50,RESPONSE,Agree,stimme voll zu,1
D50,RESPONSE,Agree strongly,stimme zu,2
D50,RESPONSE,Neither agree nor disagree,stimme weder zu noch nicht zu,3
D50,RESPONSE,Disagree,stimme nicht zu,4
D50,RESPONSE,Disagree strongly,stimme überhaupt nicht zu,5
D50,RESPONSE,(Don't know),(Weiß nicht),888
D51,REQUEST,The government should be generous in judging people's applications for refugee status,Der Staat sollte großzügig sein in der Beurteilung der Asylanträge dieser Menschen,
D51,RESPONSE,Agree,stimme voll zu,1
D51,RESPONSE,Agree strongly,stimme zu,2
D51,RESPONSE,Neither agree nor disagree,stimme weder zu noch nicht zu,3
D51,RESPONSE,Disagree,stimme nicht zu,4
D51,RESPONSE,Disagree strongly,stimme überhaupt nicht zu,5
D51,RESPONSE,(Don't know),(Weiß nicht),888
D52,REQUEST,Most applicants for refugee status aren't in real fear of persecution in their own countries,"Die meisten Asylbewerber fürchten nicht wirklich, in ihren Heimatländern verfolgt zu werden",
D52,RESPONSE,Agree,stimme voll zu,1
D52,RESPONSE,Agree strongly,stimme zu,2
D52,RESPONSE,Neither agree nor disagree,stimme weder zu noch nicht zu,3
D52,RESPONSE,Disagree,stimme nicht zu,4
D52,RESPONSE,Disagree strongly,stimme überhaupt nicht zu,5
D52,RESPONSE,(Don't know),(Weiß nicht),888
D53,REQUEST,"While their cases are being considered, applicants should be kept in detention centres",Während der Prüfung ihrer Asylanträge sollten Asylbewerber in Auffanglagern interniert werden,
D53,RESPONSE,Agree,stimme voll zu,1
D53,RESPONSE,Agree strongly,stimme zu,2
D53,RESPONSE,Neither agree nor disagree,stimme weder zu noch nicht zu,3
D53,RESPONSE,Disagree,stimme nicht zu,4
D53,RESPONSE,Disagree strongly,stimme überhaupt nicht zu,5
D53,RESPONSE,(Don't know),(Weiß nicht),888
D54,REQUEST,"While their cases are being considered, the country government should give financial support to applicants",Während der Prüfung ihrer Asylanträge sollte der österreichische Staat Asylbewerber finanziell unterstützen,
D54,RESPONSE,Agree,stimme voll zu,1
D54,RESPONSE,Agree strongly,stimme zu,2
D54,RESPONSE,Neither agree nor disagree,stimme weder zu noch nicht zu,3
D54,RESPONSE,Disagree,stimme nicht zu,4
D54,RESPONSE,Disagree strongly,stimme überhaupt nicht zu,5
D54,RESPONSE,(Don't know),(Weiß nicht),888
D55,REQUEST,Refugees whose applications are granted should be entitled to bring in their close family members,"Asylbewerber, deren Anträge bewilligt wurden, sollten das Recht haben, ihre eigenen Familienangehörigen nach Österreich zu holen",
D55,RESPONSE,Agree,stimme voll zu,1
D55,RESPONSE,Agree strongly,stimme zu,2
D55,RESPONSE,Neither agree nor disagree,stimme weder zu noch nicht zu,3
D55,RESPONSE,Disagree,stimme nicht zu,4
D55,RESPONSE,Disagree strongly,stimme überhaupt nicht zu,5
D55,RESPONSE,(Don't know),(Weiß nicht),888
D56,REQUEST,"Out of every 100 people living in country, how many do you think were born outside country?","Von 100 Leuten, die in Österreich leben, wie viele davon sind Ihrer Meinung nach außerhalb von Österreich geboren.",
D57,REQUEST,"Compared to other European countries of about the same size as country, do you think that more or fewer people to come and live here from other countries?","Im Vergleich zu anderen europäischen Ländern von der selben Größe wie Österreich, glauben Sie, dass mehr, weniger oder gleichviel Menschen nach Österreich einwandern?",
D57,RESPONSE,Far more people come to live in country,viel mehr Menschen wandern nach Österreich ein,1
D57,RESPONSE,More people come to live in country,mehr Menschen wandern nach Österreich ein,2
D57,RESPONSE,About the same number of people come to live in country,die gleiche Zahl von Menschen wandert nach Österreich ein,3
D57,RESPONSE,Fewer people come to live in country,weniger Menschen wandern nach Österreich ein,4
D57,RESPONSE,Far fewer people come to live in country,viel weniger Menschen wandern nach Österreich ein,5
D57,RESPONSE,(Don't know),(Weiß nicht),888
D58,REQUEST,How do you think the number of people leaving country nowadays compares to the number coming to live in country?,"Wie sieht Ihrer Meinung nach heutzutage das Verhältnis aus zwischen den Menschen, die Österreich verlassen und jenen, die nach Österreich kommen, um hier zu leben?",
D58,RESPONSE,Many more people leaving,viel mehr Menschen verlassen das Land,1
D58,RESPONSE,More people leaving,mehr Menschen verlassen das Land,2
D58,RESPONSE,About the same arriving and leaving,ungefähr gleich viel kommen ins Land beziehungsweise verlassen es,3
D58,RESPONSE,More people arriving,mehr Menschen kommen ins Land,4
D58,RESPONSE,Many more people arriving,viel mehr Menschen kommen ins Land,5
D58,RESPONSE,(Don't know),(Weiß nicht),888
H1,REQUEST,"On an average weekday, how much time, in total, do you spend watching",Wie viel Zeit verbringen Sie an einem normalen Wochentag insgesamt mit Fernsehen?,
H2,REQUEST,"On an average weekday, how much time, in total, do you spend listening to the radio?",Wie viel Zeit verbringen Sie an einem normalen Wochentag mit Radiohören?,
H3,REQUEST,"On an average weekday, how much time, in total, do you spend reading the newspapers?",Wie viel Zeit verbringen Sie an einem durchschnittlichen Wochentag insgesamt mit dem Lesen von Zeitungen?,
H4,REQUEST,"Using this card, please say to what extent you agree or disagree with each of the following statements.","Bitte geben Sie an, wie Sie mit jeder der folgenden Behauptungen übereinstimmen.",
H4,REQUEST,Sometimes politics seems so complicated that I can't really understand what is going on,"Manchmal erscheint das politische Geschehen so kompliziert, dass ich nicht wirklich verstehe, was vor sich geht.",
H4,RESPONSE,Disagree strongly,widerspreche sehr,1
H4,RESPONSE,Disagree strongly, widerspreche sehr,1
H4,RESPONSE,Disagree,widerspreche,2
H4,RESPONSE,Disagree, widerspreche,2
H4,RESPONSE,Neither disagree nor agree,weder Zustimmung noch Widerspruch,3
H4,RESPONSE,Neither disagree nor agree, weder Zustimmung noch Widerspruch,3
H4,RESPONSE,Agree,stimme zu,4
H4,RESPONSE,Agree, stimme zu,4
H4,RESPONSE,Agree strongly,stimme sehr zu,5
H4,RESPONSE,Agree strongly, stimme sehr zu,5
H4,RESPONSE,(Don't know),(Weiß nicht),888
H5,REQUEST,I think I could take an active role in a group involved with political issues,"Ich glaube, dass ich eine aktive Rolle in einer politischen Gruppierung spielen könnte.",
H5,RESPONSE,Disagree strongly,widerspreche sehr,1
H5,RESPONSE,Disagree strongly, widerspreche sehr,1
H5,RESPONSE,Disagree,widerspreche,2
H5,RESPONSE,Disagree, widerspreche,2
H5,RESPONSE,Neither disagree nor agree,weder Zustimmung noch Widerspruch,3
H5,RESPONSE,Neither disagree nor agree, weder Zustimmung noch Widerspruch,3
H5,RESPONSE,Agree,stimme zu,4
H5,RESPONSE,Agree, stimme zu,4
H5,RESPONSE,Agree strongly,stimme sehr zu,5
H5,RESPONSE,Agree strongly, stimme sehr zu,5
H5,RESPONSE,(Don't know),(Weiß nicht),888
H6,REQUEST,I find it easy to make my mind up about political issues.,"Es fällt mir leicht, mir bei politischen Themen eine eigene Meinung zu bilden.",
H6,RESPONSE,Disagree strongly,widerspreche sehr,1
H6,RESPONSE,Disagree strongly, widerspreche sehr,1
H6,RESPONSE,Disagree,widerspreche,2
H6,RESPONSE,Disagree, widerspreche,2
H6,RESPONSE,Neither disagree nor agree,weder Zustimmung noch Widerspruch,3
H6,RESPONSE,Neither disagree nor agree, weder Zustimmung noch Widerspruch,3
H6,RESPONSE,Agree,stimme zu,4
H6,RESPONSE,Agree, stimme zu,4
H6,RESPONSE,Agree strongly,stimme sehr zu,5
H6,RESPONSE,Agree strongly, stimme sehr zu,5
H6,RESPONSE,(Don't know),(Weiß nicht),888
H7,REQUEST,On the whole how satisfied are you with the present state of the economy in country?,Wie zufrieden sind Sie im allgemeinen mit dem derzeitigen Zustand der österreichischen Wirtschaft?,
H7,RESPONSE,Very dissatisfied,sehr unzufrieden,1
H7,RESPONSE,Very dissatisfied, sehr unzufrieden,1
H7,RESPONSE,Fairly dissatisfied,einigermaßen unzufrieden,2
H7,RESPONSE,Fairly dissatisfied, einigermaßen unzufrieden,2
H7,RESPONSE,Fairly satisfied,einigermaßen zufrieden,3
H7,RESPONSE,Fairly satisfied, einigermaßen zufrieden,3
H7,RESPONSE,Very satisfied,sehr zufrieden,4
H7,RESPONSE,Very satisfied, sehr zufrieden,4
H7,RESPONSE,(Don't know),(Weiß nicht),888
H8,REQUEST,"Now thinking about the country government, how satisfied are you with the way it is doing its job?","Wenn Sie nun an die österreichische Bundesregierung denken, wie zufrieden sind Sie mit der Art und Weise, wie Sie ihre Arbeit verrichtet?",
H8,RESPONSE,Very dissatisfied,sehr unzufrieden,1
H8,RESPONSE,Very dissatisfied, sehr unzufrieden,1
H8,RESPONSE,Fairly dissatisfied,einigermaßen unzufrieden,2
H8,RESPONSE,Fairly dissatisfied, einigermaßen unzufrieden,2
H8,RESPONSE,Fairly satisfied,einigermaßen zufrieden,3
H8,RESPONSE,Fairly satisfied, einigermaßen zufrieden,3
H8,RESPONSE,Very satisfied,sehr zufrieden,4
H8,RESPONSE,Very satisfied, sehr zufrieden,4
H8,RESPONSE,(Don't know),(Weiß nicht),888
H9,REQUEST,"And on the whole, how satisfied are you with the way democracy works in country?","Und wie zufrieden sind Sie im allgemeinen mit der Art und Weise, wie die Demokratie in Österreich funktioniert?",
H9,RESPONSE,Very dissatisfied,sehr unzufrieden,1
H9,RESPONSE,Very dissatisfied, sehr unzufrieden,1
H9,RESPONSE,Fairly dissatisfied,einigermaßen unzufrieden,2
H9,RESPONSE,Fairly dissatisfied, einigermaßen unzufrieden,2
H9,RESPONSE,Fairly satisfied,einigermaßen zufrieden,3
H9,RESPONSE,Fairly satisfied, einigermaßen zufrieden,3
H9,RESPONSE,Very satisfied,sehr zufrieden,4
H9,RESPONSE,Very satisfied, sehr zufrieden,4
H9,RESPONSE,(Don't know),(Weiß nicht),888
H10,INSTRUCTION,CARD D,"Bitte sagen Sie jene Zahl, die Ihrer Meinung am besten entspricht.",
H10,REQUEST,"Generally speaking, would you say that most people can be trusted, or that you can't be too careful in dealing with people?","Würden Sie ganz generell sagen, dass man den meisten Menschen vertrauen kann, oder dass man im Umgang mit den Menschen nicht vorsichtig genug sein kann?",
H10,REQUEST,"Please tell me on a score of 0 to 5, where 0 means you can't be too careful and 5 means that most people can be trusted.","0 bedeutet, dass man nicht vorsichtig genug sein kann und 5 heißt, dass man den meisten Menschen vertrauen kann.",
H10,INSTRUCTION,Please use this card.,"Bitte sagen Sie jene Zahl, die Ihrer Meinung am besten entspricht.",
H10,RESPONSE, You can't be too careful, man kann nicht vorsichtig genug sein,0
H10,RESPONSE, You can't be too careful,man kann nicht vorsichtig genug sein,0
H10,RESPONSE,1,1,1
H10,RESPONSE,2,2,2
H10,RESPONSE,3,3,3
H10,RESPONSE,4,4,4
H10,RESPONSE, Most people can be trusted, den meisten Menschen kann man vertrauen,5
H10,RESPONSE, Most people can be trusted,den meisten Menschen kann man vertrauen,5
H10,RESPONSE,(Don't know),(Weiß nicht),888
H11,REQUEST,"Do you think that most people would try to take advantage of you if they got the chance, or would they try to be fair?","Glauben Sie, dass die meisten Menschen Sie ausnutzen würden, wenn sie die Möglichkeit dazu hätten, oder würden sie Ihnen gegenüber fair und anständig sein?",
H11,RESPONSE, Most people would try to take advantage of me, die meisten Menschen würden mich auszunutzen versuchen,0
H11,RESPONSE, Most people would try to take advantage of me,die meisten Menschen würden mich auszunutzen versuchen,0
H11,RESPONSE,1,1,1
H11,RESPONSE,2,2,2
H11,RESPONSE,3,3,3
H11,RESPONSE,4,4,4
H11,RESPONSE, Most people would try to be fair," die meisten Menschen würden versuchen, fair und anständig zu sein",5
H11,RESPONSE, Most people would try to be fair,"die meisten Menschen würden versuchen, fair und anständig zu sein",5
H11,RESPONSE,(Don't know),(Weiß nicht),888
H12,REQUEST,Would you say that most of the time people try to be helpful or that they are mostly looking out for themselves?,"Würden Sie sagen, dass die meisten Menschen im Großen und Ganzen versuchen, hilfsbereit zu sein, oder sind sie meistens nur auf den eigenen Vorteil bedacht?",
H12,RESPONSE, People mostly look out for themselves, die meisten Menschen sind nur auf den eigenen Vorteil bedacht,0
H12,RESPONSE, People mostly look out for themselves,die meisten Menschen sind nur auf den eigenen Vorteil bedacht,0
H12,RESPONSE,1,1,1
H12,RESPONSE,2,2,2
H12,RESPONSE,3,3,3
H12,RESPONSE,4,4,4
H12,RESPONSE, People mostly try to be helpful, die meisten Menschen versuchen hilfsbereit zu sein,5
H12,RESPONSE, People mostly try to be helpful,"die meisten Menschen versuchen, hilfsbereit zu sein",5
H12,RESPONSE,(Don't know),(Weiß nicht),888
H13,REQUEST,"Using this card, please indicate on a score of 0 to 10 how much you personally trust each of the institutions I read out.",Sagen Sie mir bitte – auf einer Skala von 1 bis 10 – wie stark Sie persönlich jeder dieser Institutionen vertrauen.,
H13,REQUEST,"0 means you do not trust an institution at all, and 10 means you have complete trust.","0 heißt, Sie vertrauen dieser Institution überhaupt nicht, 10 bedeutet, Sie vertrauen ihr vollkommen.",
H13,REQUEST,Country's parliament,dem österreichischen Parlament,
H13,RESPONSE, No trust at all,überhaupt kein Vertrauen,0
H13,RESPONSE,1,1 überhaupt kein Vertrauen,1
H13,RESPONSE,1,1,1
H13,RESPONSE,2,2,2
H13,RESPONSE,3,3,3
H13,RESPONSE,4,4,4
H13,RESPONSE,5,5,5
H13,RESPONSE,6,6,6
H13,RESPONSE,7,7,7
H13,RESPONSE,8,8,8
H13,RESPONSE,9,9,9
H13,RESPONSE, Complete trust, vollständiges Vertrauen,10
H13,RESPONSE, Complete trust,vollständiges Vertrauen,10
H13,RESPONSE,(Don't know),(Weiß nicht),888
H14,REQUEST,The legal system,der Justiz,
H14,RESPONSE, No trust at all,überhaupt kein Vertrauen,0
H14,RESPONSE,1,1 überhaupt kein Vertrauen,1
H14,RESPONSE,1,1,1
H14,RESPONSE,2,2,2
H14,RESPONSE,3,3,3
H14,RESPONSE,4,4,4
H14,RESPONSE,5,5,5
H14,RESPONSE,6,6,6
H14,RESPONSE,7,7,7
H14,RESPONSE,8,8,8
H14,RESPONSE,9,9,9
H14,RESPONSE, Complete trust, vollständiges Vertrauen,10
H14,RESPONSE, Complete trust,vollständiges Vertrauen,10
H14,RESPONSE,(Don't know),(Weiß nicht),888
H15,REQUEST,The police,der Polizei,
H15,RESPONSE, No trust at all,überhaupt kein Vertrauen,0
H15,RESPONSE,1,1 überhaupt kein Vertrauen,1
H15,RESPONSE,1,1,1
H15,RESPONSE,2,2,2
H15,RESPONSE,3,3,3
H15,RESPONSE,4,4,4
H15,RESPONSE,5,5,5
H15,RESPONSE,6,6,6
H15,RESPONSE,7,7,7
H15,RESPONSE,8,8,8
H15,RESPONSE,9,9,9
H15,RESPONSE, Complete trust, vollständiges Vertrauen,10
H15,RESPONSE, Complete trust,vollständiges Vertrauen,10
H15,RESPONSE,(Don't know),(Weiß nicht),888
H16,REQUEST,"Using this card, please say to what extent you agree or disagree with each of the following statements.","Bitte geben Sie an, wie Sie mit jeder der folgenden Behauptungen übereinstimmen.",
H16,REQUEST,"The less that government intervenes in the economy, the better it is for country","Je weniger der Staat in die Wirtschaft eingreift, desto besser ist es für Österreich.",
H16,RESPONSE,Agree strongly,widerspreche sehr,1
H16,RESPONSE,Agree strongly, widerspreche sehr,1
H16,RESPONSE,Agree,widerspreche,2
H16,RESPONSE,Agree, widerspreche,2
H16,RESPONSE,Neither agree nor disagree,weder Zustimmung noch Widerspruch,3
H16,RESPONSE,Neither agree nor disagree, weder Zustimmung noch Widerspruch,3
H16,RESPONSE,Disagree,stimme zu,4
H16,RESPONSE,Disagree, stimme zu,4
H16,RESPONSE,Disagree strongly,stimme sehr zu,5
H16,RESPONSE,Disagree strongly, stimme sehr zu,5
H16,RESPONSE,(Don't know),(Weiß nicht),888
H17,REQUEST,The government should take measures to reduce differences in income levels.,"Der Staat sollte Maßnahmen ergreifen, um Einkommens- unterschiede zu reduzieren.",
H17,RESPONSE,Agree strongly,widerspreche sehr,1
H17,RESPONSE,Agree strongly, widerspreche sehr,1
H17,RESPONSE,Agree,widerspreche,2
