item_name,item_type,source,target,item_value,source_survey_itemID,target_survey_itemID
Q62c,RESPONSE,very bad,Velmi špatný,4.0,EVS_R03_1999_ENG_GB_258,EVS_R03_1999_CZE_CZ_218
Q62d,REQUEST,Having a democratic political system,Země má demokratický politický systém.,,EVS_R03_1999_ENG_GB_259,EVS_R03_1999_CZE_CZ_219
Q62d,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_259,EVS_R03_1999_CZE_CZ_219
Q62d,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_259,EVS_R03_1999_CZE_CZ_219
Q62d,RESPONSE,very good,Velmi dobrý,1.0,EVS_R03_1999_ENG_GB_259,EVS_R03_1999_CZE_CZ_219
Q62d,RESPONSE,fairly good,Poměrně dobrý,2.0,EVS_R03_1999_ENG_GB_259,EVS_R03_1999_CZE_CZ_219
Q62d,RESPONSE,fairly bad,Poměrně špatný,3.0,EVS_R03_1999_ENG_GB_259,EVS_R03_1999_CZE_CZ_219
Q62d,RESPONSE,very bad,Velmi špatný,4.0,EVS_R03_1999_ENG_GB_259,EVS_R03_1999_CZE_CZ_219
Q63,INSTRUCTION,Show card B,PŘEDLOŽTE KARTU 63,,EVS_R03_1999_ENG_GB_260,EVS_R03_1999_CZE_CZ_220
Q63,REQUEST,I'm going to read off some things that people sometimes say about a democratic political system.,"Přečtu teď několik výroků, které lidé občas říkají o demokratickém politickém systému.",,EVS_R03_1999_ENG_GB_260,EVS_R03_1999_CZE_CZ_220
Q63,REQUEST,How much do you agree or disagree with each statement?,"Můžete mi prosím ke každému z nich říci, zda s ním rozhodně souhlasíte, souhlasíte, nesouhlasíte nebo rozhodně nesouhlasíte?",,EVS_R03_1999_ENG_GB_260,EVS_R03_1999_CZE_CZ_220
Q63a,REQUEST,Democracy may have problems but it's better than any other form of government,"Demokracie má možná své problémy, ale je lepší než kterákoliv jiná forma vlády.",,EVS_R03_1999_ENG_GB_261,EVS_R03_1999_CZE_CZ_221
Q63a,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_261,EVS_R03_1999_CZE_CZ_221
Q63a,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_261,EVS_R03_1999_CZE_CZ_221
Q63a,RESPONSE,agree strongly,Rozhodně souhlasím,1.0,EVS_R03_1999_ENG_GB_261,EVS_R03_1999_CZE_CZ_221
Q63a,RESPONSE,agree,Souhlasím,2.0,EVS_R03_1999_ENG_GB_261,EVS_R03_1999_CZE_CZ_221
Q63a,RESPONSE,disagree,Nesouhlasím,3.0,EVS_R03_1999_ENG_GB_261,EVS_R03_1999_CZE_CZ_221
Q63a,RESPONSE,disagree strongly,Rozhodně nesouhlasím,4.0,EVS_R03_1999_ENG_GB_261,EVS_R03_1999_CZE_CZ_221
Q63b,REQUEST,"In democracy, the economic system runs badly",demokracii funguje ekonomický systém špatně.,,EVS_R03_1999_ENG_GB_262,EVS_R03_1999_CZE_CZ_222
Q63b,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_262,EVS_R03_1999_CZE_CZ_222
Q63b,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_262,EVS_R03_1999_CZE_CZ_222
Q63b,RESPONSE,agree strongly,Rozhodně souhlasím,1.0,EVS_R03_1999_ENG_GB_262,EVS_R03_1999_CZE_CZ_222
Q63b,RESPONSE,agree,Souhlasím,2.0,EVS_R03_1999_ENG_GB_262,EVS_R03_1999_CZE_CZ_222
Q63b,RESPONSE,disagree,Nesouhlasím,3.0,EVS_R03_1999_ENG_GB_262,EVS_R03_1999_CZE_CZ_222
Q63b,RESPONSE,disagree strongly,Rozhodně nesouhlasím,4.0,EVS_R03_1999_ENG_GB_262,EVS_R03_1999_CZE_CZ_222
Q63c,REQUEST,Democracies are indecisive and have too much squabbling,Demokracie jsou nerozhodné a příliš hašteřivé.,,EVS_R03_1999_ENG_GB_263,EVS_R03_1999_CZE_CZ_223
Q63c,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_263,EVS_R03_1999_CZE_CZ_223
Q63c,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_263,EVS_R03_1999_CZE_CZ_223
Q63c,RESPONSE,agree strongly,Rozhodně souhlasím,1.0,EVS_R03_1999_ENG_GB_263,EVS_R03_1999_CZE_CZ_223
Q63c,RESPONSE,agree,Souhlasím,2.0,EVS_R03_1999_ENG_GB_263,EVS_R03_1999_CZE_CZ_223
Q63c,RESPONSE,disagree,Nesouhlasím,3.0,EVS_R03_1999_ENG_GB_263,EVS_R03_1999_CZE_CZ_223
Q63c,RESPONSE,disagree strongly,Rozhodně nesouhlasím,4.0,EVS_R03_1999_ENG_GB_263,EVS_R03_1999_CZE_CZ_223
Q63d,REQUEST,Democracies aren't good at maintaining order,demokracii se těžko udržuje pořádek,,EVS_R03_1999_ENG_GB_264,EVS_R03_1999_CZE_CZ_224
Q63d,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_264,EVS_R03_1999_CZE_CZ_224
Q63d,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_264,EVS_R03_1999_CZE_CZ_224
Q63d,RESPONSE,agree strongly,Rozhodně souhlasím,1.0,EVS_R03_1999_ENG_GB_264,EVS_R03_1999_CZE_CZ_224
Q63d,RESPONSE,agree,Souhlasím,2.0,EVS_R03_1999_ENG_GB_264,EVS_R03_1999_CZE_CZ_224
Q63d,RESPONSE,disagree,Nesouhlasím,3.0,EVS_R03_1999_ENG_GB_264,EVS_R03_1999_CZE_CZ_224
Q63d,RESPONSE,disagree strongly,Rozhodně nesouhlasím,4.0,EVS_R03_1999_ENG_GB_264,EVS_R03_1999_CZE_CZ_224
Q64,INSTRUCTION,Read out,(Přečtěte),,EVS_R03_1999_ENG_GB_265,EVS_R03_1999_CZE_CZ_225
Q64,REQUEST,How much respect is there for individual human rights nowadays (in our country)?,Jak se dnes u nás dbá na lidská práva jednotlivce?,,EVS_R03_1999_ENG_GB_265,EVS_R03_1999_CZE_CZ_225
Q64,REQUEST,Do you feel there is,"Máte pocit, že...",,EVS_R03_1999_ENG_GB_265,EVS_R03_1999_CZE_CZ_225
Q64,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_265,EVS_R03_1999_CZE_CZ_225
Q64,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_265,EVS_R03_1999_CZE_CZ_225
Q64,RESPONSE,a lot of respect for individual human rights,Na lidská práva jednotlivce se dbá hodně,1.0,EVS_R03_1999_ENG_GB_265,EVS_R03_1999_CZE_CZ_225
Q64,RESPONSE,some respect,Dbá se na ně jen částečně,2.0,EVS_R03_1999_ENG_GB_265,EVS_R03_1999_CZE_CZ_225
Q64,RESPONSE,not much respect,Příliš se na ně nedbá,3.0,EVS_R03_1999_ENG_GB_265,EVS_R03_1999_CZE_CZ_225
Q64,RESPONSE,no respect at all,Vůbec se na ně nedbá,4.0,EVS_R03_1999_ENG_GB_265,EVS_R03_1999_CZE_CZ_225
Q65,INSTRUCTION,Show card F,PŘEDLOŽTE KARTU 65,,EVS_R03_1999_ENG_GB_266,EVS_R03_1999_CZE_CZ_228
Q65,INSTRUCTION,(Read out statements reversing order for alternate contacts) Remind respondent that 1=Can never be justified and 10=Can always be justified and to always consider the scale in between.,"(Přečtěte všechny výroky, vyznačte kód odpovědi na každý z nich a převraťte pořadí jejich čtení pro každého druhého respondenta!)",,EVS_R03_1999_ENG_GB_266,EVS_R03_1999_CZE_CZ_228
Q65,INSTRUCTION,Enter number from scale.,,,EVS_R03_1999_ENG_GB_266,
Q65,REQUEST,"Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card.","Prosím řekněte mi pro každý  z následujících výroků, zda dané jednání je vždy ospravedlnitelné, není nikdy ospravedlnitelné, nebo něco mezi tím.",,EVS_R03_1999_ENG_GB_266,EVS_R03_1999_CZE_CZ_228
Q65,REQUEST,,Použijte stupnici této karty.,,,EVS_R03_1999_CZE_CZ_228
Q72,RESPONSE,not applicable,nehodí se,999.0,EVS_R03_1999_ENG_GB_311,EVS_R03_1999_CZE_CZ_269
Q72,RESPONSE,response refused,odmítl odpovědět,-2.0,EVS_R03_1999_ENG_GB_311,EVS_R03_1999_CZE_CZ_269
Q72,RESPONSE,don't know,neví,888.0,EVS_R03_1999_ENG_GB_311,EVS_R03_1999_CZE_CZ_269
Q72,RESPONSE,would not vote,nevolil by,96.0,EVS_R03_1999_ENG_GB_311,EVS_R03_1999_CZE_CZ_269
Q72,RESPONSE,would cast a blank ballot,Vhodil(a) by do urny neplatný lístek,97.0,EVS_R03_1999_ENG_GB_311,EVS_R03_1999_CZE_CZ_269
Q72,RESPONSE,Conservative,Československá sociální demokracie (CSSD),1.0,EVS_R03_1999_ENG_GB_311,EVS_R03_1999_CZE_CZ_269
Q72,RESPONSE,Labour,Česká strana národně sociální (CSNS),2.0,EVS_R03_1999_ENG_GB_311,EVS_R03_1999_CZE_CZ_269
Q72,RESPONSE,Liberal Democrat,Československá strana lidová (KDU-CSL),3.0,EVS_R03_1999_ENG_GB_311,EVS_R03_1999_CZE_CZ_269
Q72,RESPONSE,Social Democratic Party,Demokratická unie (DEU),4.0,EVS_R03_1999_ENG_GB_311,EVS_R03_1999_CZE_CZ_269
Q72,RESPONSE,Plaid Cymru,Důchodci za životní jistoty (DZJ),5.0,EVS_R03_1999_ENG_GB_311,EVS_R03_1999_CZE_CZ_269
Q72,RESPONSE,Scottish National Party,Komunistická strana Čech a Moravy (KSCM),6.0,EVS_R03_1999_ENG_GB_311,EVS_R03_1999_CZE_CZ_269
Q72,RESPONSE,Referendum Party,Moravská demokratická strana (MDS),7.0,EVS_R03_1999_ENG_GB_311,EVS_R03_1999_CZE_CZ_269
Q72,RESPONSE,UK Independence Party,Nezávislí,8.0,EVS_R03_1999_ENG_GB_311,EVS_R03_1999_CZE_CZ_269
Q72,RESPONSE,Green Party,Občanská demokratická strana (ODS),9.0,EVS_R03_1999_ENG_GB_311,EVS_R03_1999_CZE_CZ_269
Q72,RESPONSE,Natural Law Party,Občanská koalice (OK),10.0,EVS_R03_1999_ENG_GB_311,EVS_R03_1999_CZE_CZ_269
Q72,RESPONSE,other (state ),Sdružení pro republiku – Republikánská strana Československa (SPR-RSC),11.0,EVS_R03_1999_ENG_GB_311,EVS_R03_1999_CZE_CZ_269
Q73,INSTRUCTION,Code one answer under (b) below,(Pokyn: vyznačte jednu odpověď ve sloupci (c) dole),,EVS_R03_1999_ENG_GB_312,EVS_R03_1999_CZE_CZ_270
Q73,REQUEST,And which party appeals to you most?,která strana na Vás nejvíce zapůsobila?,,EVS_R03_1999_ENG_GB_312,EVS_R03_1999_CZE_CZ_270
Q73,RESPONSE,not applicable,nehodí se,999.0,EVS_R03_1999_ENG_GB_312,EVS_R03_1999_CZE_CZ_270
Q73,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_312,EVS_R03_1999_CZE_CZ_270
Q73,RESPONSE,would not vote,Nevolil(a) by,96.0,EVS_R03_1999_ENG_GB_312,EVS_R03_1999_CZE_CZ_270
Q73,RESPONSE,would cast a blank ballot,Vhodil(a) by do urny neplatný lístek,97.0,EVS_R03_1999_ENG_GB_312,EVS_R03_1999_CZE_CZ_270
Q73,RESPONSE,Conservative,Československá sociální demokracie (CSSD),1.0,EVS_R03_1999_ENG_GB_312,EVS_R03_1999_CZE_CZ_270
Q73,RESPONSE,Labour,Česká strana národně sociální (CSNS),2.0,EVS_R03_1999_ENG_GB_312,EVS_R03_1999_CZE_CZ_270
Q73,RESPONSE,Liberal Democrat,Československá strana lidová (KDU-CSL),3.0,EVS_R03_1999_ENG_GB_312,EVS_R03_1999_CZE_CZ_270
Q73,RESPONSE,Social Democratic Party,Demokratická unie (DEU),4.0,EVS_R03_1999_ENG_GB_312,EVS_R03_1999_CZE_CZ_270
Q73,RESPONSE,Plaid Cymru,Důchodci za životní jistoty (DZJ),5.0,EVS_R03_1999_ENG_GB_312,EVS_R03_1999_CZE_CZ_270
Q73,RESPONSE,Scottish National Party,Komunistická strana Čech a Moravy (KSCM),6.0,EVS_R03_1999_ENG_GB_312,EVS_R03_1999_CZE_CZ_270
Q73,RESPONSE,Referendum Party,Moravská demokratická strana (MDS),7.0,EVS_R03_1999_ENG_GB_312,EVS_R03_1999_CZE_CZ_270
Q73,RESPONSE,UK Independence Party,Nezávislí,8.0,EVS_R03_1999_ENG_GB_312,EVS_R03_1999_CZE_CZ_270
Q73,RESPONSE,Green Party,Občanská demokratická strana (ODS),9.0,EVS_R03_1999_ENG_GB_312,EVS_R03_1999_CZE_CZ_270
Q73,RESPONSE,Natural Law Party,Občanská koalice (OK),10.0,EVS_R03_1999_ENG_GB_312,EVS_R03_1999_CZE_CZ_270
Q73,RESPONSE,other (state ),Sdružení pro republiku – Republikánská strana Československa (SPR-RSČ),11.0,EVS_R03_1999_ENG_GB_312,EVS_R03_1999_CZE_CZ_270
Q74,INSTRUCTION,Show card BB,PŘEDLOŽTE KARTU 74,,EVS_R03_1999_ENG_GB_313,EVS_R03_1999_CZE_CZ_271
Q74,REQUEST,How about people from less developed countries coming here to work.,"co lidé z méně rozvinutých zemí, kteří sem přicházejí za prací.",,EVS_R03_1999_ENG_GB_313,EVS_R03_1999_CZE_CZ_271
Q74,REQUEST,Which one of the following do you think the government should do?,Který z následujících postupů by podle Vás měla vláda zvolit?,,EVS_R03_1999_ENG_GB_313,EVS_R03_1999_CZE_CZ_271
Q74,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_313,EVS_R03_1999_CZE_CZ_271
Q74,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_313,EVS_R03_1999_CZE_CZ_271
Q74,RESPONSE,let anyone come who wants to,"Pustit sem každého, kdo chce",1.0,EVS_R03_1999_ENG_GB_313,EVS_R03_1999_CZE_CZ_271
Q74,RESPONSE,let people come as long as there are jobs available,"Pouštět sem cizince, dokud jsou pracovní příležitosti",2.0,EVS_R03_1999_ENG_GB_313,EVS_R03_1999_CZE_CZ_271
Q74,RESPONSE,put strict limits on the number of foreigners who can come here,"Zavést přísné limity na počet cizinců, kteří smějí přijet",3.0,EVS_R03_1999_ENG_GB_313,EVS_R03_1999_CZE_CZ_271
Q74,RESPONSE,prohibit people coming here from other countries,Zakázat vstup lidem z jiných zemí,4.0,EVS_R03_1999_ENG_GB_313,EVS_R03_1999_CZE_CZ_271
Q75,INSTRUCTION,Show card CC,PŘEDLOŽTE KARTU 75,,EVS_R03_1999_ENG_GB_314,EVS_R03_1999_CZE_CZ_272
Q75,REQUEST,Which of these statements is the nearest to your opinion?,Který z následujících výroků se nejvíce blíží Vašemu názoru?,,EVS_R03_1999_ENG_GB_314,EVS_R03_1999_CZE_CZ_272
Q75,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_314,EVS_R03_1999_CZE_CZ_272
Q75,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_314,EVS_R03_1999_CZE_CZ_272
Q75,RESPONSE,A: For the greater good of society it is better if immigrants maintain their distinct customs and traditions,"A: Pro větší blaho společnosti je lepší, když si skupiny přistěhovalců udržují své charakteristické zvyky a tradice",1.0,EVS_R03_1999_ENG_GB_314,EVS_R03_1999_CZE_CZ_272
Q75,RESPONSE,B: For the greater good of society it is better if immigrants do not maintain their distinct customs and traditions but take over the customs of the country,"B: Pro větší blaho společnosti je lepší, když si skupiny přistěhovalců neudržují své charakteristické zvyky a tradice, ale přijmou zvyky země, do níž se přistěhovali",2.0,EVS_R03_1999_ENG_GB_314,EVS_R03_1999_CZE_CZ_272
Q76,INSTRUCTION,,PŘEDLOŽTE KARTU 76,,,EVS_R03_1999_CZE_CZ_273
Q76,REQUEST,"In order to be considered ""just"", what should a society provide?","Co by měla společnost zajišťovat, aby byla považována za ""spravedlivou""?",,EVS_R03_1999_ENG_GB_315,EVS_R03_1999_CZE_CZ_273
Q76,REQUEST,Please tell me for each statement if it is important or unimportant to you.,"Pro každý výrok mi prosím řekněte, zda je pro Vás důležitý nebo nedůležitý.",,EVS_R03_1999_ENG_GB_315,EVS_R03_1999_CZE_CZ_273
Q76,REQUEST,This time I would like a score our of 5 where 1 = very important and 5 = not important at all.,"1 znamená velmi důležitý, 5 znamená ani trochu důležitý.",,EVS_R03_1999_ENG_GB_315,EVS_R03_1999_CZE_CZ_273
Q76a,REQUEST,Eliminating big inequalities in income between citizens,Zabránit  velkým příjmovým nerovnostem mezi občany.,,EVS_R03_1999_ENG_GB_316,EVS_R03_1999_CZE_CZ_274
Q76a,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_316,EVS_R03_1999_CZE_CZ_274
Q76a,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_316,EVS_R03_1999_CZE_CZ_274
Q76a,RESPONSE,very important,Velmi důležitý,1.0,EVS_R03_1999_ENG_GB_316,EVS_R03_1999_CZE_CZ_274
Q76a,RESPONSE,not at all important,Ani trochu důležitý,5.0,EVS_R03_1999_ENG_GB_316,EVS_R03_1999_CZE_CZ_274
Q76b,REQUEST,"Guaranteeing that basic needs are met for all, in terms of food, housing, clothes, education, health","Garantovat uspokojení základních potřeb všech obyvatel, s ohledem na potravu, bydlení, ošacení, vzdělání a zdraví.",,EVS_R03_1999_ENG_GB_317,EVS_R03_1999_CZE_CZ_275
Q76b,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_317,EVS_R03_1999_CZE_CZ_275
Q76b,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_317,EVS_R03_1999_CZE_CZ_275
Q76b,RESPONSE,very important,Velmi důležitý,1.0,EVS_R03_1999_ENG_GB_317,EVS_R03_1999_CZE_CZ_275
Q76b,RESPONSE,not at all important,Ani trochu důležitý,5.0,EVS_R03_1999_ENG_GB_317,EVS_R03_1999_CZE_CZ_275
Q76c,REQUEST,Recognizing people on their merits,Oceňovat lidi za jejich výsledky.,,EVS_R03_1999_ENG_GB_318,EVS_R03_1999_CZE_CZ_276
Q76c,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_318,EVS_R03_1999_CZE_CZ_276
Q76c,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_318,EVS_R03_1999_CZE_CZ_276
Q76c,RESPONSE,very important,Velmi důležitý,1.0,EVS_R03_1999_ENG_GB_318,EVS_R03_1999_CZE_CZ_276
Q76c,RESPONSE,not at all important,Ani trochu důležitý,5.0,EVS_R03_1999_ENG_GB_318,EVS_R03_1999_CZE_CZ_276
Q76d,REQUEST,Giving young people equal opportunity to pursue their education irrespective of family income,"Zajistit rovnou příležitost ke vzdělání pro všechny mladé lidi, nezávisle na příjmu rodiny.",,EVS_R03_1999_ENG_GB_319,EVS_R03_1999_CZE_CZ_277
Q76d,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_319,EVS_R03_1999_CZE_CZ_277
Q76d,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_319,EVS_R03_1999_CZE_CZ_277
Q76d,RESPONSE,very important,Velmi důležitý,1.0,EVS_R03_1999_ENG_GB_319,EVS_R03_1999_CZE_CZ_277
Q76d,RESPONSE,not at all important,Ani trochu důležitý,5.0,EVS_R03_1999_ENG_GB_319,EVS_R03_1999_CZE_CZ_277
Q77,INSTRUCTION,Read out,PŘEDLOŽTE KARTU 77,,EVS_R03_1999_ENG_GB_320,EVS_R03_1999_CZE_CZ_278
Q77,REQUEST,How often do you follow politics in the news on television or on the radio or in the daily papers?,"Jak často sledujete v televizních novinách, rádiu nebo denním tisku politiku?",,EVS_R03_1999_ENG_GB_320,EVS_R03_1999_CZE_CZ_278
Q77,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_320,EVS_R03_1999_CZE_CZ_278
Q77,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_320,EVS_R03_1999_CZE_CZ_278
Q77,RESPONSE,every day,Každý den,1.0,EVS_R03_1999_ENG_GB_320,EVS_R03_1999_CZE_CZ_278
Q77,RESPONSE,several times a week,Několikrát týdně,2.0,EVS_R03_1999_ENG_GB_320,EVS_R03_1999_CZE_CZ_278
Q77,RESPONSE,once or twice a week,Jednou nebo dvakrát týdně,3.0,EVS_R03_1999_ENG_GB_320,EVS_R03_1999_CZE_CZ_278
Q77,RESPONSE,less often,Méně často,4.0,EVS_R03_1999_ENG_GB_320,EVS_R03_1999_CZE_CZ_278
Q77,RESPONSE,never,Nikdy,5.0,EVS_R03_1999_ENG_GB_320,EVS_R03_1999_CZE_CZ_278
Q78,INSTRUCTION,Show card I,PŘEDLOŽTE KARTU 78,,EVS_R03_1999_ENG_GB_321,EVS_R03_1999_CZE_CZ_279
Q78,REQUEST,Can you tell me your opinion on each of the following statements?,Můžete mi říci svůj názor na každý z následujících výroků?,,EVS_R03_1999_ENG_GB_321,EVS_R03_1999_CZE_CZ_279
Q78a,REQUEST,"If someone has information that may help justice be done, generally he or she  should give it to authorities","Jestliže má člověk informace, které by mohly napomoci spravedlnosti, zpravidla by je měl předat příslušným orgánům",,EVS_R03_1999_ENG_GB_322,EVS_R03_1999_CZE_CZ_280
Q78a,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_322,EVS_R03_1999_CZE_CZ_280
Q78a,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_322,EVS_R03_1999_CZE_CZ_280
Q78a,RESPONSE,agree strongly,Rozhodně souhlasím,1.0,EVS_R03_1999_ENG_GB_322,EVS_R03_1999_CZE_CZ_280
Q78a,RESPONSE,agree,Souhlasím,2.0,EVS_R03_1999_ENG_GB_322,EVS_R03_1999_CZE_CZ_280
Q78a,RESPONSE,neither agree nor disagree,Ani souhlas ani nesouhlas,3.0,EVS_R03_1999_ENG_GB_322,EVS_R03_1999_CZE_CZ_280
Q78a,RESPONSE,disagree,Nesouhlasím,4.0,EVS_R03_1999_ENG_GB_322,EVS_R03_1999_CZE_CZ_280
Q78a,RESPONSE,disagree strongly,Rozhodně nesouhlasím,5.0,EVS_R03_1999_ENG_GB_322,EVS_R03_1999_CZE_CZ_280
Q78b,REQUEST,People should stick to their own affairs and not show too much interest in what others say or do,"Lidé by se měli starat o své vlastní záležitosti a nezajímat se příliš o to, co říkají nebo dělají jiní",,EVS_R03_1999_ENG_GB_323,EVS_R03_1999_CZE_CZ_281
Q78b,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_323,EVS_R03_1999_CZE_CZ_281
Q78b,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_323,EVS_R03_1999_CZE_CZ_281
Q78b,RESPONSE,agree strongly,Rozhodně souhlasím,1.0,EVS_R03_1999_ENG_GB_323,EVS_R03_1999_CZE_CZ_281
Q78b,RESPONSE,agree,Souhlasím,2.0,EVS_R03_1999_ENG_GB_323,EVS_R03_1999_CZE_CZ_281
Q78b,RESPONSE,neither agree nor disagree,Ani souhlas ani nesouhlas,3.0,EVS_R03_1999_ENG_GB_323,EVS_R03_1999_CZE_CZ_281
Q78b,RESPONSE,disagree,Nesouhlasím,4.0,EVS_R03_1999_ENG_GB_323,EVS_R03_1999_CZE_CZ_281
Q78b,RESPONSE,disagree strongly,Rozhodně nesouhlasím,5.0,EVS_R03_1999_ENG_GB_323,EVS_R03_1999_CZE_CZ_281
Q79,INSTRUCTION,Show card DD,PŘEDLOŽTE KARTU 79,,EVS_R03_1999_ENG_GB_324,EVS_R03_1999_CZE_CZ_282
Q79,REQUEST,To what extent do you feel concerned about the living conditions of:...,Do jaké míry se cítíte být znepokojen(a) životními podmínkami následujících lidí:,,EVS_R03_1999_ENG_GB_324,EVS_R03_1999_CZE_CZ_282
Q79a,REQUEST,Your immediate family,Vaši nejbližší příbuzní,,EVS_R03_1999_ENG_GB_325,EVS_R03_1999_CZE_CZ_283
Q79a,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_325,EVS_R03_1999_CZE_CZ_283
Q79a,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_325,EVS_R03_1999_CZE_CZ_283
Q79a,RESPONSE,very much,Velice,1.0,EVS_R03_1999_ENG_GB_325,EVS_R03_1999_CZE_CZ_283
Q79a,RESPONSE,much,Hodně,2.0,EVS_R03_1999_ENG_GB_325,EVS_R03_1999_CZE_CZ_283
Q79a,RESPONSE,to a certain extent,Do jisté míry,3.0,EVS_R03_1999_ENG_GB_325,EVS_R03_1999_CZE_CZ_283
Q79a,RESPONSE,not so much,Ani ne,4.0,EVS_R03_1999_ENG_GB_325,EVS_R03_1999_CZE_CZ_283
Q79a,RESPONSE,not at all,Vůbec ne,5.0,EVS_R03_1999_ENG_GB_325,EVS_R03_1999_CZE_CZ_283
Q79b,REQUEST,People in your neighbourhood,Lidé z okolí Vašeho bydliště,,EVS_R03_1999_ENG_GB_326,EVS_R03_1999_CZE_CZ_284
Q79b,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_326,EVS_R03_1999_CZE_CZ_284
Q79b,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_326,EVS_R03_1999_CZE_CZ_284
Q79b,RESPONSE,very much,Velice,1.0,EVS_R03_1999_ENG_GB_326,EVS_R03_1999_CZE_CZ_284
Q79b,RESPONSE,much,Hodně,2.0,EVS_R03_1999_ENG_GB_326,EVS_R03_1999_CZE_CZ_284
Q79b,RESPONSE,to a certain extent,Do jisté míry,3.0,EVS_R03_1999_ENG_GB_326,EVS_R03_1999_CZE_CZ_284
Q79b,RESPONSE,not so much,Ani ne,4.0,EVS_R03_1999_ENG_GB_326,EVS_R03_1999_CZE_CZ_284
Q79b,RESPONSE,not at all,Vůbec ne,5.0,EVS_R03_1999_ENG_GB_326,EVS_R03_1999_CZE_CZ_284
Q79c,REQUEST,The people of the region you live in,"Lidé z regionu, ve kterém žijete",,EVS_R03_1999_ENG_GB_327,EVS_R03_1999_CZE_CZ_285
Q79c,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_327,EVS_R03_1999_CZE_CZ_285
Q79c,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_327,EVS_R03_1999_CZE_CZ_285
Q79c,RESPONSE,very much,Velice,1.0,EVS_R03_1999_ENG_GB_327,EVS_R03_1999_CZE_CZ_285
Q79c,RESPONSE,much,Hodně,2.0,EVS_R03_1999_ENG_GB_327,EVS_R03_1999_CZE_CZ_285
Q79c,RESPONSE,to a certain extent,Do jisté míry,3.0,EVS_R03_1999_ENG_GB_327,EVS_R03_1999_CZE_CZ_285
Q79c,RESPONSE,not so much,Ani ne,4.0,EVS_R03_1999_ENG_GB_327,EVS_R03_1999_CZE_CZ_285
Q79c,RESPONSE,not at all,Vůbec ne,5.0,EVS_R03_1999_ENG_GB_327,EVS_R03_1999_CZE_CZ_285
Q79d,REQUEST,Your fellow countrymen,Obyvatelé našeho státu,,EVS_R03_1999_ENG_GB_328,EVS_R03_1999_CZE_CZ_286
Q79d,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_328,EVS_R03_1999_CZE_CZ_286
Q79d,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_328,EVS_R03_1999_CZE_CZ_286
Q79d,RESPONSE,very much,Velice,1.0,EVS_R03_1999_ENG_GB_328,EVS_R03_1999_CZE_CZ_286
