item_name,item_type,source,target,item_value
F30w,RESPONSE,H €1150 to under €1730,H NOK 8250 til NOK 12400,H
F30w,RESPONSE,U €1730 to under €2310,U NOK 12400 til NOK 16550,U
F30w,RESPONSE,N €2310 or more,N NOK 16550 eller mer,N
F30w,RESPONSE,(Don't know),(Vet ikke),888
F30m,REQUEST,"Using this card, if you add up the income from all sources, which letter describes your household's total net income?",Slå sammen inntekten du får fra alle kilder.,
F30m,REQUEST,"If you don't know the exact figure, please give an estimate.","Hvilken bokstav på kortet beskriver usholdningens totale netto inntekt, (det vil si inntekt etter at skatten er betalt).",
F30m,REQUEST,"Use the part of the card that you know best: weekly, monthly or annual income.","Hvis du ikke vet, elg den bokstaven du tror passer best.",
F30m,REQUEST,Approximate MONTHLY:,"Bruk den delen av kortet som du kjenner best, enten ukentlig, ånedlig eller årlig inntekt.",
F30m,RESPONSE,J Less than €150,J Mindre enn NOK 1050,J
F30m,RESPONSE,R €150 to under €300,R NOK 1050 til NOK 2150,R
F30m,RESPONSE,C €300 to under €500,C NOK 2150 til NOK 3600,C
F30m,RESPONSE,M €500 to under €1000,M NOK 3600 til NOK 7150,M
F30m,RESPONSE,F €1000 to under €1500,F NOK 7150 til NOK 10750,F
F30m,RESPONSE,S €1500 to under €2000,S NOK 10750 til NOK 14300,S
F30m,RESPONSE,K €2000 to under €2500,K NOK 14300 til NOK 17900,K
F30m,RESPONSE,P €2500 to under €3000,P NOK 17900 til NOK 21500,P
F30m,RESPONSE,D €3000 to under €5000,D NOK 21500 til NOK 35800,D
F30m,RESPONSE,H €5000 to under €7500,H NOK 35800 til NOK 53700,H
F30m,RESPONSE,U €7500 to under €10000,U NOK 53700 til NOK 71600,U
F30m,RESPONSE,N €10000 or more,N NOK 71600 eller mer,N
F30m,RESPONSE,(Don't know),(Vet ikke),888
F30y,REQUEST,"Using this card, if you add up the income from all sources, which letter describes your household's total net income?",Slå sammen inntekten du får fra alle kilder.,
F30y,REQUEST,"If you don't know the exact figure, please give an estimate.","Hvilken bokstav på kortet beskriver usholdningens totale netto inntekt, (det vil si inntekt etter at skatten er betalt).",
F30y,REQUEST,"Use the part of the card that you know best: weekly, monthly or annual income.","Hvis du ikke vet, elg den bokstaven du tror passer best.",
F30y,REQUEST,Approximate ANNUAL:,"Bruk den delen av kortet som du kjenner best, enten ukentlig, ånedlig eller årlig inntekt.",
F30y,RESPONSE,J Less than €1800,J Mindre enn NOK 12900,J
F30y,RESPONSE,R €1800 to under €3600,R NOK 12900 til NOK 25800,R
F30y,RESPONSE,C €3600 to under €6000,C NOK 25800 til NOK 43000,C
F30y,RESPONSE,M €6000 to under €12000,M NOK 43000 til NOK 85900,M
F30y,RESPONSE,F €12000 to under €18000,F NOK 85900 til NOK 128900,F
F30y,RESPONSE,S €18000 to under €24000,S NOK 128900 til NOK 171800,S
F30y,RESPONSE,K €24000 to under €30000,K NOK 171800 til NOK 214800,K
F30y,RESPONSE,P €30000 to under €36000,P NOK 214800 til NOK 257700,P
F30y,RESPONSE,D €36000 to under €60000,D NOK 257700 til NOK 429500,D
F30y,RESPONSE,H €60000 to under €90000,H NOK 429500 til NOK 644300,H
F30y,RESPONSE,U €90000 to under €120000,U NOK 644300 til NOK 859000,U
F30y,RESPONSE,N €120000 or more,N NOK 859000 eller mer,N
F30y,RESPONSE,(Don't know),(Vet ikke),888
F31,REQUEST,Which of the descriptions on this card comes closest to how you feel about your household's income nowadays?,Hvilken av beskrivelsene passer best med hvordan du opplever husholdningens inntekt for tiden?,
F31,RESPONSE,Living comfortably on present income,Har det bra med nåværende inntekt,1
F31,RESPONSE,Coping on present income,Klarer meg/oss med nåværende inntekt,2
F31,RESPONSE,Finding it difficult on present income,Det er vanskelig å klare seg på nåværende inntekt,3
F31,RESPONSE,Finding it very difficult on present income,Det er svært vanskelig å klare seg på nåværende inntekt,4
F31,RESPONSE,(Don't know),(Vet ikke),888
F32,REQUEST,"If for some reason you were in serious financial difficulties and had to borrow money to make ends meet, how difficult or easy would that be?","Hvis du av en eller annen grunn fikk alvorlige økonomiske problemer og måtte låne penger for å få endene til å møtes, hvor vanskelig eller lett ville det være?",
F32,INSTRUCTION,,KORT 58,
F32,INSTRUCTION,Please use this card.,Bruk kortet til å svare.,
F32,RESPONSE,Very difficult,Veldig vanskelig,1
F32,RESPONSE,Quite difficult,Ganske vanskelig,2
F32,RESPONSE,Neither easy nor difficult,Verken lett eller vanskelig,3
F32,RESPONSE,Quite easy,Ganske lett,4
F32,RESPONSE,Very easy,Veldig lett,5
F32,RESPONSE,(Don't know),(Vet ikke),888
F33,RESPONSE,RESPONDENT LIVES WITH HUSBAND,INTERVJUOBJEKT BOR SAMMEN MED MANN/KONE/PARTNER I F4,1
F33,RESPONSE,DOES NOT,GJØR IKKE DET,2
F33,RESPONSE,(Don't know),(Vet ikke),888
F34,REQUEST,What is the highest level of education your husband has achieved?,Hva er den høyeste utdanningen til din mann?,
F34,INSTRUCTION,,KORT 59,
F34,INSTRUCTION,Please use this card.,Bruk kategoriene på kortet.,
F34,RESPONSE,Not completed primary (compulsory) education,Barneskole/ folkeskole,1
F34,RESPONSE,Primary education or first stage of basic education,Ungdomsskole,2
F34,RESPONSE,Lower level secondary education or second stage of basic education,Framhaldsskole,3
F34,RESPONSE,Upper secondary education,Realskole,4
F34,RESPONSE,"Post-secondary, non tertiary education",Yrkesskole/handelsskole,5
F34,RESPONSE,First stage of tertiary education (not leading directly to an advanced research qualification),Videregående/gymnas,6
F34,RESPONSE,Second stage of tertiary education (leading directly to an advanced research qualification,Lærerskole/sykepleieskole,7
F34,RESPONSE,(Don't know),(Vet ikke),888
F35a,REQUEST,Which of the descriptions on this card applies to what he has been doing for the last 7 days?,Hvilken av beskrivelsene på kortet passer for det han har gjort de siste 7 dagene?,
F35a,RESPONSE,"in paid work (or away temporarily) (employee, self-employed, working for your family business)","i betalt arbeid (eller midlertidig fraværende) (ansatt, selvstendig eller har arbeidifamiliebedrift)",1
F35a,RESPONSE,"in education, even if on vacation (not paid for by employer)","tar utdanning (som ikke er betalt av arbeidsgiver, medregnet fravær fra utdanning på grunn av ferie)",2
F35a,RESPONSE,unemployed and actively looking for a job,arbeidsløs som aktivt søker arbeid,3
F35a,RESPONSE,"unemployed, wanting a job but not actively looking for a job",arbeidsløs som ønsker jobb men som ikke søker aktivt,4
F35a,RESPONSE,permanently sick or disabled,varig syk eller funksjonshemme,5
F35a,RESPONSE,retired,pensjonert,6
F35a,RESPONSE,in community or military service,i siviltjeneste eller millitærtjeneste,7
F35a,RESPONSE,"doing housework, looking after children or other persons","gjør husarbeid, passer barn eller andre",8
F35a,RESPONSE,(Don't know),(Vet ikke),888
F35b,REQUEST,And which of the descriptions on this card best describes his situation (in the last 7 days)?,Og hvilken av beskrivelsene passer best på hans situasjon (de siste 7 dagene)?,
F35b,RESPONSE,"in paid work (or away temporarily) (employee, self-employed, working for your family business)","i betalt arbeid (eller midlertidig fraværende) (ansatt, selvstendig eller har arbeidifamiliebedrift)",1
F35b,RESPONSE,"in education, even if on vacation (not paid for by employer)","tar utdanning (som ikke er betalt av arbeidsgiver, medregnet fravær fra utdanning på grunn av ferie)",2
F35b,RESPONSE,unemployed and actively looking for a job,arbeidsløs som aktivt søker arbeid,3
F35b,RESPONSE,"unemployed, wanting a job but not actively looking for a job",arbeidsløs som ønsker jobb men som ikke søker aktivt,4
F35b,RESPONSE,permanently sick or disabled,varig syk eller funksjonshemme,5
F35b,RESPONSE,retired,pensjonert,6
F35b,RESPONSE,in community or military service,i siviltjeneste eller millitærtjeneste,7
F35b,RESPONSE,"doing housework, looking after children or other persons","gjør husarbeid, passer barn eller andre",8
F35b,RESPONSE,(Don't know),(Vet ikke),888
F36,REQUEST,"Can I just check, did he do any paid work (of an hour or more) in the last 7 days?","Skal vi se, har han utført lønnet arbeid (i minst en time) i løpet av de siste syv dagene?",
F36,RESPONSE,Yes,Ja,1
F36,RESPONSE,No,Nei,2
F36,RESPONSE,(Don't know),(Vet ikke),888
F37,REQUEST,What is the name or title of his main job?,Hvilken tittel har han i hovedjobben sin?,
F38,REQUEST,"In his main job, what kind of work does he do most of the time?",Hva slags arbeid gjør han stort sett i hovedjobben sin?,
F40,REQUEST,In his main job is he ...,"I hoved jobben hans, er han...",
F40,RESPONSE,an employee,Ansatt,1
F40,RESPONSE,self-employed,selvstendig næringsdrivende,2
F40,RESPONSE,working for your family business,arbeider i familiebedrift,3
F40,RESPONSE,(Don't know),(Vet ikke),888
F41,REQUEST,How many employees (if any) does he have?,"Hvor mange ansatte, hvis noen, har han?",
F42,REQUEST,"In his main job, does he have any responsibility for supervising the work of other employees?",Har han noe ansvar for å lede andre ansattes arbeid i hovedjobben sin?,
F42,RESPONSE,Yes,Ja,1
F42,RESPONSE,No,Nei,2
F42,RESPONSE,(Don't know),(Vet ikke),888
F43,REQUEST,How many people is he responsible for?,Hvor mange mennesker er han leder for?,
F44,REQUEST,How many hours does he normally work a week (in his main job)?,Hvor mange timer arbeider han vanligvisiløpet av en uke (i hovedjobben sin)?,
F44,REQUEST,Please include any paid or unpaid overtime.,Regn med eventuell betalt eller ubetalt overtid.,
F45,REQUEST,What is the highest level of education your father achieved?,Hva er den høyeste utdanningen til faren din?,
F45,INSTRUCTION,,KORT 61,
F45,INSTRUCTION,Please use this card.,Bruk kategoriene på kortet.,
F45,RESPONSE,Not completed primary (compulsory) education,Barneskole/ folkeskole,1
F45,RESPONSE,Primary education or first stage of basic education,Ungdomsskole,2
F45,RESPONSE,Lower level secondary education or second stage of basic education,Framhaldsskole,3
F45,RESPONSE,Upper secondary education,Realskole,4
F45,RESPONSE,"Post-secondary, non tertiary education",Yrkesskole/handelsskole,5
F45,RESPONSE,First stage of tertiary education (not leading directly to an advanced research qualification),Videregående/gymnas,6
F45,RESPONSE,Second stage of tertiary education (leading directly to an advanced research qualification,Lærerskole/sykepleieskole,7
F45,RESPONSE,(Don't know),(Vet ikke),888
F46,REQUEST,"When you were 14, did your father work as an employee, was he self-employed, or was he not working then?","Da du var i fjortenårs alderen, var faren din ansatt, var han selvstendig næringsdrivende, eller arbeidet han ikke da?",
F46,RESPONSE,Employee,Ansatt,1
F46,RESPONSE,Self-employed,Selvstendig næringsdrivende,2
F46,RESPONSE,Not working,Arbeidet ikke,3
F46,RESPONSE,(Father died/absent when respondent was 14), (Far død eller fraværende da IO var 14 år),4
F46,RESPONSE,(Don't know),(Vet ikke),888
F47,REQUEST,How many employees did he have?,Hvor mange ansatte hadde han?,
F47,RESPONSE,None,Ingen,1
F47,RESPONSE,1 to 24,1 til 24,2
F47,RESPONSE,25 or more,25 eller flere,3
F47,RESPONSE,(Don't know),(Vet ikke),888
F48,REQUEST,Did he have any responsibility for supervising the work of other employees?,Hadde han noe ansvar for å lede andre ansattes arbeid?,
F48,RESPONSE,Yes,Ja,1
F48,RESPONSE,No,Nei,2
F48,RESPONSE,(Don't know),(Vet ikke),888
F49,REQUEST,What was the name or title of his main job?,Hvilken tittel hadde han i hoved jobben sin?,
F50,REQUEST,Which of the descriptions on this card best describes the sort of work he did when you were 14.,Hvilken av beskrivelsene på kortet passer best på arbeidet han utførte da du var 14 år?,
F50,RESPONSE,Traditional professional occupations such as: accountant - solicitor - medical practitioner – scientist - civil / mechanical engineer,Tradisjonelle profesjonsyrker slik som: revisor - advokat - lege - forsker - sivilingeniør - ingeniør (mekaniske fag),1
F50,RESPONSE,Modern professional occupations such as: teacher - nurse - physiotherapist - social worker - welfare officer - artist - musician - police officer (sergeant or above) - software designer,Moderne profesjonsyrker slik som: lærer - sykepleier - fysioterapeut - sosialarbeider – kunstner - musiker - politimann - software programmerer,2
F50,RESPONSE,Clerical and intermediate occupations such as: secretary - personal assistant - clerical worker – office clerk - call centre agent - nursing auxiliary - nursery nurse,"Stillinger på kontor- eller mellomnivå slik som: sekretær - personlig assistent - kontormedarbeider - kontorfullmektig - telefonselger, telefonintervjuer eller telefonopplysning - hjelpepleier - barnepleier",3
F50,RESPONSE,"Senior managers or administrators (usually responsible for planning, organising and co-ordinating work and for finance) such as: finance manager – chief executive","Ledelse eller administrasjon (vanligvis ansvarlig for planlegging, organisering og koordinering av arbeid og økonomi) slik som: økonomi ledelse - øverste ledelse",4
F50,RESPONSE,Technical and craft occupations such as: motor mechanic - fitter - inspector - plumber - printer - tool maker - electrician - gardener - train driver,Yrker som krever fagutdannelse slik som: motor mekaniker - montør - inspektør - rørlegger - trykkeriarbeider - person som lager redskap - elektriker - gartner -togkonduktør - snekker,5
F50,RESPONSE,Semi-routine manual and service occupations such as: postal worker - machine operative - security guard - caretaker - farm worker - catering assistant - receptionist - sales assistant,Halvt rutinepregede manuelle- og service yrker slik som: postfunksjonær - maskinoperatør - sikkerhetsvakt - omsorgsarbeider - cateringpersonale - resepsjonist -salgsassistent,6
F50,RESPONSE,Routine manual and service occupations such as: HGV driver - van driver - cleaner - porter - packer - sewing machinist - messenger - labourer - waiter / waitress - bar staff,Rutinepregede manuelle- og service yrker slik som: tungtransport sjåfør - lastebilsjåfør - vaskehjelp - vaktmester -stuer - syerske - bud - arbeider - servitør - ansatt i bar,7
F50,RESPONSE,Middle or junior managers such as: office manager - retail manager - bank manager - restaurant manager - warehouse manager – publican,Primærnæringsyrker bønder - småbrukere - fiskere - skogsarbeidere - gårdsarbeidere,8
F50,RESPONSE,(Don't know),(Vet ikke),888
F51,REQUEST,What is the highest level of education your mother achieved?,Hva er den høyeste utdanningen til moren din?,
F51,INSTRUCTION,,STILLES TIL ALLE,
F51,INSTRUCTION,,KORT 63,
F51,INSTRUCTION,Please use this card.,Bruk kategoriene på kortet.,
F51,RESPONSE,Not completed primary (compulsory) education,Barneskole/ folkeskole,1
F51,RESPONSE,Primary education or first stage of basic education,Ungdomsskole,2
F51,RESPONSE,Lower level secondary education or second stage of basic education,Framhaldsskole,3
F51,RESPONSE,Upper secondary education,Realskole,4
F51,RESPONSE,"Post-secondary, non tertiary education",Yrkesskole/handelsskole,5
F51,RESPONSE,First stage of tertiary education (not leading directly to an advanced research qualification),Videregående/gymnas,6
F51,RESPONSE,Second stage of tertiary education (leading directly to an advanced research qualification,Lærerskole/sykepleieskole,7
F51,RESPONSE,(Don't know),(Vet ikke),888
F52,REQUEST,"When you were 14, did your mother work as an employee, was she self-employed, or was she not working then?","Da du var fjorten år, var moren din ansatt, var hun selvstendig næringsdrivende, eller arbeidet hun ikke da?",
F52,RESPONSE,Employee,Ansatt,1
F52,RESPONSE,Self-employed,Selvstendig næringsdrivende,2
F52,RESPONSE,Not working,Arbeidet ikke,3
F52,RESPONSE,(Mother died/absent when respondent was 14),(Mor død eller fraværende da IO var 14 år),4
F52,RESPONSE,(Don't know),(Vet ikke),888
F53,REQUEST,How many employees did she have?,Hvor mange ansatte hadde hun?,
F53,RESPONSE,None,Ingen,1
F53,RESPONSE,1 to 24,1 til 24,2
F53,RESPONSE,25 or more,25 eller flere,3
F53,RESPONSE,(Don't know),(Vet ikke),888
F54,REQUEST,Did she have any responsibility for supervising the work of other employees?,Hadde hun noe ansvar for å lede andre ansattes arbeid?,
F54,RESPONSE,Yes,Ja,1
F54,RESPONSE,No,Nei,2
F54,RESPONSE,(Don't know),(Vet ikke),888
F55,REQUEST,What was the name or title of her main job?,Hvilken tittel hadde hunihovedjobben sin?,
F56,REQUEST,Which of the descriptions on this card best describes the sort of work she did when you were 14.,Hvilken av beskrivelsene på kortet passer best på arbeidet hun utførte da du var 14 år?,
F56,RESPONSE,Traditional professional occupations such as: accountant - solicitor - medical practitioner – scientist - civil / mechanical engineer,Tradisjonelle profesjonsyrker slik som: revisor - advokat - lege - forsker - sivilingeniør - ingeniør (mekaniske fag),1
F56,RESPONSE,Modern professional occupations such as: teacher - nurse - physiotherapist - social worker - welfare officer - artist - musician - police officer (sergeant or above) - software designer,Moderne profesjonsyrker slik som: lærer - sykepleier - fysioterapeut - sosialarbeider – kunstner - musiker - politimann - software programmerer,2
F56,RESPONSE,Clerical and intermediate occupations such as: secretary - personal assistant - clerical worker – office clerk - call centre agent - nursing auxiliary - nursery nurse,"Stillinger på kontor- eller mellomnivå slik som: sekretær - personlig assistent - kontormedarbeider - kontorfullmektig - telefonselger, telefonintervjuer eller telefonopplysning - hjelpepleier - barnepleier",3
F56,RESPONSE,"Senior managers or administrators (usually responsible for planning, organising and co-ordinating work and for finance) such as: finance manager – chief executive","Ledelse eller administrasjon (vanligvis ansvarlig for planlegging, organisering og koordinering av arbeid og økonomi) slik som: økonomi ledelse - øverste ledelse",4
F56,RESPONSE,Technical and craft occupations such as: motor mechanic - fitter - inspector - plumber - printer - tool maker - electrician - gardener - train driver,Yrker som krever fagutdannelse slik som: motor mekaniker - montør - inspektør - rørlegger - trykkeriarbeider - person som lager redskap - elektriker - gartner -togkonduktør - snekker,5
F56,RESPONSE,Semi-routine manual and service occupations such as: postal worker - machine operative - security guard - caretaker - farm worker - catering assistant - receptionist - sales assistant,Halvt rutinepregede manuelle- og service yrker slik som: postfunksjonær - maskinoperatør - sikkerhetsvakt - omsorgsarbeider - cateringpersonale - resepsjonist -salgsassistent,6
F56,RESPONSE,Routine manual and service occupations such as: HGV driver - van driver - cleaner - porter - packer - sewing machinist - messenger - labourer - waiter / waitress - bar staff,Rutinepregede manuelle- og service yrker slik som: tungtransport sjåfør - lastebilsjåfør - vaskehjelp - vaktmester -stuer - syerske - bud - arbeider - servitør - ansatt i bar,7
F56,RESPONSE,Middle or junior managers such as: office manager - retail manager - bank manager - restaurant manager - warehouse manager – publican,Primærnæringsyrker bønder - småbrukere - fiskere - skogsarbeidere - gårdsarbeidere,8
F56,RESPONSE,(Don't know),(Vet ikke),888
F57,REQUEST,"During the last twelve months, have you taken any course or attended any lecture or conference to improve your knowledge","Har du fulgt kurs, undervisning eller deltatt på konferanser for å forbedre kunnskap og ferdigheter for jobben,iløpet av de siste tolv månedene?",
F57,RESPONSE,Yes,Ja,1
F57,RESPONSE,No,Nei,2
F57,RESPONSE,(Don't know),(Vet ikke),888
F58,REQUEST,Could I ask about your current legal marital status?,Kan jeg få spørre om din nåværende ekteskaplige status?,
F58,REQUEST,Which of the descriptions on this card applies to you?,Hvilken av beskrivelsene på dette kortet passer for deg?,
F58,RESPONSE,Married,Gift,1
F58,RESPONSE,Separated (still legally married),Separert (men fortsatt gift),2
F58,RESPONSE,Divorced,Skilt,3
F58,RESPONSE,Widowed,Enke/enkemann,4
F58,RESPONSE,Never married,Ugift,5
F58,RESPONSE,(Don't know),(Vet ikke),888
F59,REQUEST,Are you currently living with your husband?,Bor du for tiden sammen med din ektemann?,
F59,RESPONSE,Yes,Ja,1
F59,RESPONSE,No,Nei,2
F59,RESPONSE,(Don't know),(Vet ikke),888
F60,REQUEST,Are you currently living with another partner?,Bor du for tiden sammen med en annen partner?,
F60,RESPONSE,Yes,Ja,1
F60,RESPONSE,No,Nei,2
F60,RESPONSE,(Don't know),(Vet ikke),888
F61,REQUEST,Are you currently living with a partner?,Bor du for tiden med en partner?,
F61,RESPONSE,Yes,Ja,1
F61,RESPONSE,No,Nei,2
F61,RESPONSE,(Don't know),(Vet ikke),888
F62,REQUEST,Have you ever lived with a partner without being married to them?,Har du noen gang bodd sammen med en partner uten å være gift?,
F62,RESPONSE,Yes,Ja,1
F62,RESPONSE,No,Nei,2
F62,RESPONSE,(Don't know),(Vet ikke),888
F63,REQUEST,Have you ever been divorced?,Har du noen gang vært skilt?,
F63,RESPONSE,Yes,Ja,1
F63,RESPONSE,No,Nei,2
F63,RESPONSE,(Don't know),(Vet ikke),888
F64,RESPONSE,RESPONDENT HAS CHILDREN LIVING AT HOME,INTERVJUOBJEKTET HAR BARN SOM BOR HJEMME (KODE I F4),1
F64,RESPONSE,DOES NOT,HAR IKKE,2
F64,RESPONSE,(Don't know),(Vet ikke),888
F65,REQUEST,"Have you ever had any children of your own, step-children, adopted children, foster children or a partner's children living in your household?","Har du noen gang hatt egne barn, stebarn, fosterbarn eller partners barn boende i din husholdning?",
F65,RESPONSE,Yes,Ja,1
F65,RESPONSE,No,Nei,2
F65,RESPONSE,(Don't know),(Vet ikke),888
I1,REQUEST,How was the supplementary questionnaire administered?,Hvordan ble papirskjemaet administrert?,
I1,RESPONSE,Face-to-face interview,Ansikt-til-ansik tintervju,1
I1,RESPONSE,Completed by the respondent while you were present,Besvart av IO mEns du var til stede,2
I1,RESPONSE,"Left with respondent, to be collected by you","Lagt igjen hos IO, for siden å bli hentet av deg",3
I1,RESPONSE,"Left with respondent, to be returned by post","Lagt igjen hos IO, for siden å returnert via post",4
I1,RESPONSE,(Don't know),(Vet ikke),888
I2,REQUEST,QUESTIONS ON THE INTERVIEW AS A WHOLE,Spurte IO om forklaring på noen av spørsmålene?,
I2,RESPONSE,Never,Aldri,1
I2,RESPONSE,Almost never,Nesten aldri,2
I2,RESPONSE,Now and then,Av og til,3
I2,RESPONSE,Often,Ofte,4
I2,RESPONSE,Very often,Veldig ofte,5
I2,RESPONSE,(Don't know),(Vet ikke),888
I3,REQUEST,Did you feel that the respondent was reluctant to answer any questions?,Følte du at IO var motvilig til å svare på noen av spørsmålene?,
I3,RESPONSE,Never,Aldri,1
I3,RESPONSE,Almost never,Nesten aldri,2
I3,RESPONSE,Now and then,Av og til,3
I3,RESPONSE,Often,Ofte,4
I3,RESPONSE,Very often,Veldig ofte,5
I3,RESPONSE,(Don't know),(Vet ikke),888
I4,REQUEST,Did you feel that the respondent tried to answer the questions to the best of his or her ability?,Følte du at IO prøvde å svare på spørsmålene etter beste evne?,
I4,RESPONSE,Never,Aldri,1
I4,RESPONSE,Almost never,Nesten aldri,2
I4,RESPONSE,Now and then,Av og til,3
I4,RESPONSE,Often,Ofte,4
I4,RESPONSE,Very often,Veldig ofte,5
I4,RESPONSE,(Don't know),(Vet ikke),888
I5,REQUEST,"Overall, did you feel that the respondent understood the questions?",Følte du at IO stort sett forstod spørsmålene?,
I5,RESPONSE,Never,Aldri,1
I5,RESPONSE,Almost never,Nesten aldri,2
I5,RESPONSE,Now and then,Av og til,3
I5,RESPONSE,Often,Ofte,4
I5,RESPONSE,Very often,Veldig ofte,5
I5,RESPONSE,(Don't know),(Vet ikke),888
I6,REQUEST,"Was anyone else present, who interfered with the interview?",Var det noen andre til stede som forstyrret intervjuet?,
I6,RESPONSE,Yes,Ja,1
I6,RESPONSE,No,Nei,2
I6,RESPONSE,(Don't know),(Vet ikke),888
I7,REQUEST,Who was this?,Hvem var det?,
I7,RESPONSE,Husband/wife/partner,Kone/mann/partner,1
I7,RESPONSE,"Son/daughter (inc. step, adopted, foster, child of partner)",Sønn/datter (medregnet stebarn/adopterte/fosterbarn/barn til partner),2
I7,RESPONSE,Parent/parent-in-law/step-parent/partner's parent,Foreldre/svigerforeldre,3
I7,RESPONSE,Other relative,Annen slektning,4
I7,RESPONSE,Other non-relative,Annen ikke-slektning,5
I7,RESPONSE,(Don't know),(Vet ikke),888
I8,REQUEST,"If you have any additional comments on the interview, please write them in the space below.","Har du andre kommentarer, er det fint om du skriver dem nedenfor.",
E1a,REQUEST,"For each of the voluntary organisations I will now mention, please use this card to tell me whether any of these things apply to you now or in the last 12 months, and, if so, which.",Jeg kommer nå til å nevne noen frivillige organisasjoner.,
E1a,REQUEST,"...Firstly, a sports club or club for out-door activities?","Si i fra om noe av det som står på kortet passer for ditt forhold til organisasjonene, enten i dag eller i løpet av de siste 12 månedene.",
E1a,RESPONSE,None,Ingen ting,1
E1a,RESPONSE,Member,Medlem,2
E1a,RESPONSE,Participated,Deltok,3
E1a,RESPONSE,Donated money,Donerte penger,4
E1a,RESPONSE,Voluntary work,Frivillig arbeid,5
E1a,RESPONSE,(Don't know),(Vet ikke),888
E2a,REQUEST,...an organisation for cultural or hobby activities?,...en forening for kulturelle aktiviteter eller hobbier?,
E2a,RESPONSE,None,Ingen ting,1
E2a,RESPONSE,Member,Medlem,2
E2a,RESPONSE,Participated,Deltok,3
E2a,RESPONSE,Donated money,Donerte penger,4
E2a,RESPONSE,Voluntary work,Frivillig arbeid,5
E2a,RESPONSE,(Don't know),(Vet ikke),888
E3a,REQUEST,...a trade union?,... en fagforening eller faglig forbund,
E3a,RESPONSE,None,Ingen ting,1
E3a,RESPONSE,Member,Medlem,2
E3a,RESPONSE,Participated,Deltok,3
E3a,RESPONSE,Donated money,Donerte penger,4
E3a,RESPONSE,Voluntary work,Frivillig arbeid,5
E3a,RESPONSE,(Don't know),(Vet ikke),888
E4a,REQUEST,"...a business professional, or farmers' organisation?","... en forretnings-, yrkes - eller landbruksorgasnisasjon?",
E4a,RESPONSE,None,Ingen ting,1
E4a,RESPONSE,Member,Medlem,2
E4a,RESPONSE,Participated,Deltok,3
E4a,RESPONSE,Donated money,Donerte penger,4
E4a,RESPONSE,Voluntary work,Frivillig arbeid,5
E4a,RESPONSE,(Don't know),(Vet ikke),888
E5a,REQUEST,...a consumer or automobile organisation?,... en forbruker- eller bilorganisasjon?,
E5a,RESPONSE,None,Ingen ting,1
E5a,RESPONSE,Member,Medlem,2
E5a,RESPONSE,Participated,Deltok,3
E5a,RESPONSE,Donated money,Donerte penger,4
E5a,RESPONSE,Voluntary work,Frivillig arbeid,5
E5a,RESPONSE,(Don't know),(Vet ikke),888
E6a,REQUEST,"...an organisation for humanitarian aid, human rights, minorities, or immigrants?","... en organisasjon for nødhjelp, menneskerettigheter, minoriteter eller innvandrere?",
E6a,RESPONSE,None,Ingen ting,1
E6a,RESPONSE,Member,Medlem,2
E6a,RESPONSE,Participated,Deltok,3
E6a,RESPONSE,Donated money,Donerte penger,4
E6a,RESPONSE,Voluntary work,Frivillig arbeid,5
E6a,RESPONSE,(Don't know),(Vet ikke),888
E7a,REQUEST,"...an organisation for environmental protection, peace or animal rights?","...en organisasjon for å miljøvern, fred eller dyrebeskyttelse?",
E7a,RESPONSE,None,Ingen ting,1
E7a,RESPONSE,Member,Medlem,2
E7a,RESPONSE,Participated,Deltok,3
E7a,RESPONSE,Donated money,Donerte penger,4
E7a,RESPONSE,Voluntary work,Frivillig arbeid,5
E7a,RESPONSE,(Don't know),(Vet ikke),888
E8a,REQUEST,...a religious or church organisation?,... en religiøs eller kirkelig organsisasjon?,
E8a,RESPONSE,None,Ingen ting,1
E8a,RESPONSE,Member,Medlem,2
E8a,RESPONSE,Participated,Deltok,3
E8a,RESPONSE,Donated money,Donerte penger,4
E8a,RESPONSE,Voluntary work,Frivillig arbeid,5
E8a,RESPONSE,(Don't know),(Vet ikke),888
E9a,REQUEST,...a political party?,... et politisk parti?,
E9a,RESPONSE,None,Ingen ting,1
E9a,RESPONSE,Member,Medlem,2
E9a,RESPONSE,Participated,Deltok,3
E9a,RESPONSE,Donated money,Donerte penger,4
E9a,RESPONSE,Voluntary work,Frivillig arbeid,5
E9a,RESPONSE,(Don't know),(Vet ikke),888
E10a,REQUEST,"...an organisation for science, education, or teachers and parents?","... en organisasjon for vitenskap, utdanning eller foreldreråd",
E10a,RESPONSE,None,Ingen ting,1
E10a,RESPONSE,Member,Medlem,2
E10a,RESPONSE,Participated,Deltok,3
E10a,RESPONSE,Donated money,Donerte penger,4
E10a,RESPONSE,Voluntary work,Frivillig arbeid,5
E10a,RESPONSE,(Don't know),(Vet ikke),888
E11a,REQUEST,"... a social club, club for the young, the retired/elderly, women, or friendly societies?","... en sosial forening eller klubb for unge, pensjonister og eldre, for kvinner eller en vennskapsklubb?",
E11a,RESPONSE,None,Ingen ting,1
E11a,RESPONSE,Member,Medlem,2
E11a,RESPONSE,Participated,Deltok,3
E11a,RESPONSE,Donated money,Donerte penger,4
E11a,RESPONSE,Voluntary work,Frivillig arbeid,5
E11a,RESPONSE,(Don't know),(Vet ikke),888
